empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk,color_risk
14082,0.77,0.68,3,98,3,0,0,0,support,2,98,0.883116883,0
14083,0.97,0.94,4,253,3,0,0,0,support,2,337,0.969072165,0
14084,0.69,0.87,5,174,3,0,0,0,support,2,290,1.260869565,0
14085,0.73,0.9,3,274,2,0,0,0,support,0,411,1.232876712,0
14086,0.42,0.47,6,174,5,0,0,0,technical,1,208,1.119047619,0
14087,0.4,0.47,5,173,5,0,0,0,technical,2,173,1.175,0
14088,0.33,0.41,2,198,4,0,0,0,technical,2,99,1.242424242,0
14089,0.68,0.66,3,238,2,0,0,0,management,2,357,0.970588235,0
14090,0.78,0.8,3,256,2,0,0,0,IT,2,384,1.025641026,0
14091,0.92,0.6,3,179,2,0,0,0,IT,1,268,0.652173913,0
14092,0.66,0.66,4,273,4,1,0,0,IT,1,273,1,0
14093,0.6,0.45,3,104,4,0,0,0,IT,1,78,0.75,0
14094,0.86,0.83,4,208,3,1,0,0,IT,1,277,0.965116279,0
14095,0.61,0.49,3,275,2,0,0,0,product_mng,1,412,0.803278689,0
14096,0.71,0.68,3,231,2,1,0,0,product_mng,1,346,0.957746479,0
14097,0.86,0.62,4,186,3,0,0,0,product_mng,1,248,0.720930233,0
14098,0.96,0.59,3,241,3,0,0,0,product_mng,1,241,0.614583333,0
14099,0.7,0.54,3,194,2,1,0,0,IT,1,291,0.771428571,0
14100,0.38,0.49,4,196,3,0,0,1,management,0,261,1.289473684,0
14101,0.39,0.75,6,185,3,0,0,1,management,0,370,1.923076923,5
14102,0.49,0.4,2,148,2,1,0,1,management,0,148,0.816326531,0
14103,0.78,0.62,4,150,3,0,0,1,management,0,200,0.794871795,0
14104,0.74,0.79,5,121,5,0,0,1,management,0,121,1.067567568,0
14105,0.82,0.76,4,266,3,0,0,1,management,0,354,0.926829268,0
14106,0.6,0.42,2,109,6,0,0,0,sales,1,36,0.7,0
14107,0.72,0.99,3,143,4,0,0,0,sales,1,107,1.375,0
14108,0.73,0.97,3,174,3,0,0,0,sales,1,174,1.328767123,0
14109,0.89,0.55,4,159,2,0,0,0,sales,2,318,0.617977528,0
14110,0.74,0.94,4,157,2,0,0,0,sales,2,314,1.27027027,0
14111,0.83,0.57,2,222,2,0,0,0,sales,2,222,0.686746988,0
14112,0.24,0.88,5,199,5,1,0,0,sales,2,199,3.666666667,0
14113,0.93,0.89,3,255,7,1,0,0,sales,2,109,0.956989247,0
14114,0.96,0.62,4,253,7,0,0,0,sales,2,144,0.645833333,0
14115,0.16,0.68,5,149,7,1,0,0,sales,2,106,4.25,0
14116,0.21,0.85,6,285,7,0,0,0,sales,2,244,4.047619048,0
14117,0.69,0.54,3,164,7,0,0,0,sales,2,70,0.782608696,0
14118,0.66,0.96,3,243,3,1,0,0,sales,2,243,1.454545455,0
14119,0.67,0.39,2,207,7,0,0,0,sales,2,59,0.582089552,0
14120,0.85,0.58,4,186,7,0,0,0,sales,2,106,0.682352941,0
14121,0.37,0.92,4,211,7,0,0,0,sales,0,120,2.486486486,0
14122,0.64,0.64,2,190,3,0,0,0,sales,1,126,1,0
14123,0.91,0.82,2,241,3,0,0,0,sales,2,160,0.901098901,0
14124,0.96,0.68,3,206,3,0,0,0,sales,2,206,0.708333333,0
14125,0.74,0.7,4,273,3,0,0,0,sales,2,364,0.945945946,0
14126,0.94,0.99,2,157,3,0,0,0,sales,2,104,1.053191489,0
14127,0.37,0.72,3,183,2,0,0,0,sales,1,274,1.945945946,0
14128,0.92,0.85,3,151,6,1,0,0,sales,1,75,0.923913043,0
14129,0.86,0.72,3,217,3,0,0,0,sales,1,217,0.837209302,0
14130,0.66,0.49,5,235,8,1,0,0,sales,1,146,0.742424242,0
14131,0.19,0.61,4,127,8,0,0,0,sales,1,63,3.210526316,0
14132,0.65,0.61,5,167,8,0,0,0,sales,1,104,0.938461538,0
14133,0.92,0.44,3,260,8,0,0,0,sales,1,97,0.47826087,0
14134,0.83,0.8,3,240,8,0,0,0,sales,1,90,0.963855422,0
14135,0.94,0.82,4,187,3,0,0,0,sales,1,249,0.872340426,0
14136,0.42,0.69,3,126,2,0,0,0,sales,1,189,1.642857143,0
14137,0.78,0.53,6,168,3,0,0,0,sales,1,336,0.679487179,0
14138,0.58,0.76,4,197,5,0,0,0,sales,1,157,1.310344828,0
14139,0.5,0.64,2,170,8,0,0,0,sales,1,42,1.28,0
14140,0.82,0.76,3,219,8,1,0,0,IT,1,82,0.926829268,0
14141,0.97,0.92,6,137,8,1,0,0,product_mng,1,102,0.948453608,0
14142,0.8,0.93,3,225,4,0,0,0,product_mng,1,168,1.1625,0
14143,0.82,0.84,3,194,3,0,0,0,product_mng,1,194,1.024390244,0
14144,0.95,0.99,5,251,4,0,0,0,product_mng,1,313,1.042105263,0
14145,0.88,0.51,5,195,4,0,0,0,IT,1,243,0.579545455,0
14146,0.5,0.86,3,180,7,0,0,1,management,0,77,1.72,0
14147,0.53,0.8,2,225,7,1,0,1,management,0,64,1.509433962,0
14148,0.82,0.74,3,229,7,0,0,1,management,0,98,0.902439024,0
14149,0.15,0.74,6,144,7,0,0,1,management,0,123,4.933333333,0
14150,0.92,0.7,3,129,3,0,0,1,management,0,129,0.760869565,0
14151,0.53,0.74,3,172,10,0,0,1,management,0,51,1.396226415,0
14152,0.58,1,4,220,10,0,0,0,marketing,2,88,1.724137931,0
14153,0.88,0.74,3,273,10,0,0,0,sales,2,81,0.840909091,0
14154,0.85,0.72,3,245,10,0,0,0,accounting,2,73,0.847058824,0
14155,0.99,0.68,5,264,10,1,0,0,support,2,132,0.686868687,0
14156,0.94,0.73,3,268,10,0,0,0,technical,2,80,0.776595745,0
14157,0.63,0.94,3,172,3,0,0,0,management,2,172,1.492063492,0
14158,0.85,0.9,3,245,3,0,0,0,marketing,2,245,1.058823529,0
14159,0.95,0.66,5,192,3,0,0,0,marketing,2,320,0.694736842,0
14160,0.71,0.66,3,268,4,0,0,0,marketing,0,201,0.929577465,0
14161,0.49,0.88,4,244,3,0,0,0,sales,1,325,1.795918367,0
14162,0.71,0.69,4,222,4,0,0,0,sales,2,222,0.971830986,0
14163,0.52,0.62,5,239,2,0,0,0,sales,2,597,1.192307692,0
14164,0.48,0.72,3,143,4,0,0,0,sales,2,107,1.5,0
14165,0.82,0.79,3,160,3,0,0,0,sales,2,160,0.963414634,0
14166,0.83,0.76,2,255,7,0,0,0,sales,1,72,0.915662651,0
14167,0.85,0.87,4,152,7,0,0,0,sales,1,86,1.023529412,0
14168,0.57,0.64,4,226,7,0,0,0,sales,1,129,1.122807018,0
14169,0.16,0.63,5,266,7,0,0,0,IT,1,190,3.9375,0
14170,0.85,0.64,5,256,7,0,0,0,product_mng,1,182,0.752941176,0
14171,0.82,0.67,3,198,3,1,0,0,product_mng,1,198,0.817073171,0
14172,0.9,0.89,4,254,7,0,0,0,product_mng,1,145,0.988888889,0
14173,0.92,0.64,2,104,7,0,0,0,product_mng,1,29,0.695652174,0
14174,0.9,0.48,4,136,7,0,0,0,IT,1,77,0.533333333,0
14175,0.82,0.8,5,205,3,0,0,0,IT,1,341,0.975609756,0
14176,0.84,0.81,4,236,3,1,0,0,IT,1,314,0.964285714,0
14177,0.92,0.65,3,176,3,0,0,0,IT,1,176,0.706521739,0
14178,0.82,0.82,3,148,3,0,0,0,IT,1,148,1,0
14179,0.8,0.8,4,146,3,1,0,0,IT,1,194,1,0
14180,0.6,0.85,3,242,2,0,0,0,IT,1,363,1.416666667,0
14181,0.14,0.38,5,115,6,1,0,0,marketing,0,95,2.714285714,0
14182,0.85,0.89,4,150,3,0,0,0,accounting,0,200,1.047058824,0
14183,0.55,0.81,3,239,8,0,0,0,accounting,0,89,1.472727273,0
14184,0.49,0.71,4,178,8,0,0,0,IT,2,89,1.448979592,0
14185,0.82,0.58,5,263,8,0,0,0,IT,2,164,0.707317073,0
14186,0.59,0.77,3,272,8,0,0,0,management,0,102,1.305084746,0
14187,0.9,0.82,3,133,8,0,0,0,marketing,2,49,0.911111111,0
14188,0.62,0.72,3,149,3,1,0,0,marketing,2,149,1.161290323,0
14189,0.61,0.68,3,193,2,0,0,0,marketing,2,289,1.114754098,0
14190,0.52,0.55,5,174,3,1,0,0,sales,2,290,1.057692308,0
14191,0.79,0.87,4,223,5,0,0,0,sales,2,178,1.101265823,0
14192,0.49,0.89,4,201,8,0,0,0,sales,2,100,1.816326531,0
14193,0.73,0.67,2,139,8,0,0,0,sales,2,34,0.917808219,0
14194,0.67,0.49,5,241,8,0,0,0,sales,2,150,0.731343284,0
14195,0.52,0.61,4,187,4,1,0,0,sales,2,187,1.173076923,0
14196,0.72,0.64,4,192,3,0,0,0,sales,2,256,0.888888889,0
14197,0.48,0.5,5,142,4,0,0,0,IT,2,177,1.041666667,0
14198,0.19,0.79,4,229,4,0,0,0,product_mng,2,229,4.157894737,0
14199,0.49,0.49,3,104,7,0,0,0,product_mng,0,44,1,0
14200,0.9,0.76,3,255,7,0,0,0,product_mng,1,109,0.844444444,0
14201,0.49,0.49,4,212,7,0,0,0,product_mng,2,121,1,0
14202,0.6,0.53,2,235,7,0,0,0,IT,2,67,0.883333333,0
14203,0.62,0.85,3,237,3,1,0,0,IT,2,237,1.370967742,0
14204,0.64,0.5,4,253,10,0,0,1,management,0,101,0.78125,0
14205,0.22,0.94,3,193,10,0,0,1,management,0,57,4.272727273,0
14206,0.9,0.55,3,259,10,1,0,1,management,0,77,0.611111111,0
14207,0.74,0.95,5,266,10,0,0,1,management,0,133,1.283783784,0
14208,0.85,0.54,3,185,10,0,0,1,management,0,55,0.635294118,0
14209,0.33,0.65,3,172,10,0,0,1,marketing,0,51,1.96969697,0
14210,0.5,0.73,4,180,3,0,0,0,IT,1,240,1.46,0
14211,0.38,0.53,2,157,3,0,1,0,sales,1,104,1.394736842,0
14212,0.8,0.86,5,262,6,0,1,0,sales,2,218,1.075,0
14213,0.11,0.88,7,272,4,0,1,0,sales,2,476,8,5
14214,0.72,0.87,5,223,5,0,1,0,sales,1,223,1.208333333,0
14215,0.37,0.52,2,159,3,0,1,0,sales,1,106,1.405405405,0
14216,0.41,0.5,2,153,3,0,1,0,sales,1,102,1.219512195,0
14217,0.1,0.77,6,247,4,0,1,0,sales,1,370,7.7,5
14218,0.92,0.85,5,259,5,0,1,0,sales,1,259,0.923913043,0
14219,0.89,1,5,224,5,0,1,0,sales,1,224,1.123595506,0
14220,0.42,0.53,2,142,3,0,1,0,sales,1,94,1.261904762,0
14221,0.45,0.54,2,135,3,0,1,0,sales,1,90,1.2,0
14222,0.11,0.81,6,305,4,0,1,0,sales,1,457,7.363636364,5
14223,0.84,0.92,4,234,5,0,1,0,sales,1,187,1.095238095,0
14224,0.41,0.55,2,148,3,0,1,0,sales,1,98,1.341463415,0
14225,0.36,0.56,2,137,3,0,1,0,sales,1,91,1.555555556,0
14226,0.38,0.54,2,143,3,0,1,0,sales,1,95,1.421052632,0
14227,0.45,0.47,2,160,3,0,1,0,sales,1,106,1.044444444,0
14228,0.78,0.99,4,255,6,0,1,0,sales,1,170,1.269230769,0
14229,0.45,0.51,2,160,3,1,1,1,sales,1,106,1.133333333,0
14230,0.76,0.89,5,262,5,0,1,0,sales,1,262,1.171052632,0
14231,0.11,0.83,6,282,4,0,1,0,sales,1,423,7.545454545,5
14232,0.38,0.55,2,147,3,0,1,0,sales,1,98,1.447368421,0
14233,0.09,0.95,6,304,4,0,1,0,sales,1,456,10.55555556,5
14234,0.46,0.57,2,139,3,0,1,0,sales,1,92,1.239130435,0
14235,0.4,0.53,2,158,3,0,1,0,sales,1,105,1.325,0
14236,0.89,0.92,5,242,5,0,1,0,sales,1,242,1.033707865,0
14237,0.82,0.87,4,239,5,0,1,0,sales,1,191,1.06097561,0
14238,0.4,0.49,2,135,3,0,1,0,sales,1,90,1.225,0
14239,0.41,0.46,2,128,3,0,1,0,accounting,1,85,1.12195122,0
14240,0.38,0.5,2,132,3,0,1,0,accounting,1,88,1.315789474,0
14241,0.09,0.62,6,294,4,0,1,0,accounting,1,441,6.888888889,5
14242,0.45,0.57,2,134,3,0,1,0,hr,1,89,1.266666667,0
14243,0.4,0.51,2,145,3,0,1,0,hr,1,96,1.275,0
14244,0.45,0.55,2,140,3,0,1,0,hr,1,93,1.222222222,0
14245,0.84,0.87,4,246,6,0,1,0,hr,1,164,1.035714286,0
14246,0.1,0.94,6,255,4,0,1,0,technical,1,382,9.4,5
14247,0.38,0.46,2,137,3,0,1,0,technical,1,91,1.210526316,0
14248,0.45,0.5,2,126,3,0,1,0,technical,1,84,1.111111111,0
14249,0.11,0.89,6,306,4,0,1,0,technical,1,459,8.090909091,5
14250,0.41,0.54,2,152,3,0,1,0,technical,1,101,1.317073171,0
14251,0.87,0.88,5,269,5,0,1,0,technical,1,269,1.011494253,0
14252,0.45,0.48,2,158,3,0,1,0,technical,1,105,1.066666667,0
14253,0.4,0.46,2,127,3,0,1,0,technical,1,84,1.15,0
14254,0.1,0.8,7,281,4,0,1,0,technical,1,491,8,5
14255,0.09,0.89,6,276,4,0,1,0,technical,1,414,9.888888889,5
14256,0.84,0.74,3,182,4,0,1,0,technical,1,136,0.880952381,0
14257,0.4,0.55,2,147,3,0,1,0,support,1,98,1.375,0
14258,0.57,0.7,3,273,6,0,1,0,support,1,136,1.228070175,0
14259,0.4,0.54,2,148,3,0,1,0,support,1,98,1.35,0
14260,0.43,0.47,2,147,3,0,1,0,support,1,98,1.093023256,0
14261,0.13,0.78,6,152,2,0,1,0,support,1,456,6,5
14262,0.44,0.55,2,135,3,0,1,0,support,1,90,1.25,0
14263,0.38,0.55,2,134,3,0,1,0,support,1,89,1.447368421,0
14264,0.39,0.54,2,132,3,0,1,0,support,1,88,1.384615385,0
14265,0.1,0.92,7,307,4,0,1,0,support,1,537,9.2,5
14266,0.37,0.46,2,140,3,0,1,0,support,1,93,1.243243243,0
14267,0.11,0.94,7,255,4,0,1,0,support,1,446,8.545454545,5
14268,0.1,0.81,6,309,4,0,1,0,technical,1,463,8.1,5
14269,0.38,0.54,2,128,3,0,1,0,technical,1,85,1.421052632,0
14270,0.85,1,4,225,5,0,1,0,technical,1,180,1.176470588,0
14271,0.85,0.91,5,226,5,0,1,0,management,2,226,1.070588235,0
14272,0.11,0.93,7,308,4,0,1,0,IT,2,539,8.454545455,5
14273,0.1,0.95,6,244,5,0,1,0,IT,2,292,9.5,0
14274,0.36,0.56,2,132,3,0,1,0,IT,2,88,1.555555556,0
14275,0.11,0.94,6,286,4,0,1,0,IT,2,429,8.545454545,5
14276,0.81,0.7,6,161,4,0,1,0,IT,2,241,0.864197531,0
14277,0.43,0.54,2,153,3,0,1,0,product_mng,2,102,1.255813953,0
14278,0.9,0.98,4,264,6,0,1,0,product_mng,2,176,1.088888889,0
14279,0.76,0.86,5,223,5,1,1,0,product_mng,2,223,1.131578947,0
14280,0.43,0.5,2,135,3,0,1,0,product_mng,2,90,1.162790698,0
14281,0.74,0.99,2,277,3,0,1,0,IT,2,184,1.337837838,0
14282,0.09,0.77,5,275,4,0,1,0,product_mng,2,343,8.555555556,5
14283,0.45,0.49,2,149,3,0,1,0,product_mng,0,99,1.088888889,0
14284,0.09,0.87,7,295,4,0,1,0,product_mng,1,516,9.666666667,5
14285,0.11,0.97,6,277,4,0,1,0,product_mng,2,415,8.818181818,5
14286,0.11,0.79,7,306,4,0,1,0,product_mng,2,535,7.181818182,5
14287,0.1,0.83,6,295,4,0,1,0,product_mng,2,442,8.3,5
14288,0.4,0.54,2,137,3,0,1,0,marketing,2,91,1.35,0
14289,0.43,0.56,2,157,3,0,1,0,sales,1,104,1.302325581,0
14290,0.39,0.56,2,142,3,0,1,0,accounting,1,94,1.435897436,0
14291,0.45,0.54,2,140,3,0,1,0,support,1,93,1.2,0
14292,0.38,0.49,2,151,3,0,1,0,technical,1,100,1.289473684,0
14293,0.79,0.59,4,139,3,0,1,1,management,1,185,0.746835443,0
14294,0.84,0.85,4,249,6,0,1,0,marketing,1,166,1.011904762,0
14295,0.11,0.77,6,291,4,0,1,0,marketing,1,436,7,5
14296,0.11,0.87,6,305,4,0,1,0,marketing,1,457,7.909090909,5
14297,0.17,0.84,5,232,3,0,1,0,sales,1,386,4.941176471,5
14298,0.44,0.45,2,132,3,0,1,0,sales,1,88,1.022727273,0
14299,0.37,0.57,2,130,3,0,1,0,sales,1,86,1.540540541,0
14300,0.1,0.79,6,291,4,0,1,0,sales,1,436,7.9,5
14301,0.4,0.5,2,130,3,0,1,0,sales,1,86,1.25,0
14302,0.89,1,5,246,5,0,1,0,sales,1,246,1.123595506,0
14303,0.42,0.48,2,143,3,0,1,0,sales,1,95,1.142857143,0
14304,0.46,0.55,2,129,3,0,1,0,sales,1,86,1.195652174,0
14305,0.09,0.83,6,255,4,0,1,0,sales,1,382,9.222222222,5
14306,0.37,0.51,2,155,3,0,1,0,sales,1,103,1.378378378,0
14307,0.1,0.77,6,265,4,0,1,0,sales,1,397,7.7,5
14308,0.1,0.84,6,279,4,0,1,0,sales,1,418,8.4,5
14309,0.11,0.97,6,284,4,0,1,0,sales,1,426,8.818181818,5
14310,0.9,1,5,221,6,0,1,0,sales,2,184,1.111111111,0
14311,0.38,0.52,2,154,3,0,1,0,sales,2,102,1.368421053,0
14312,0.36,0.52,2,147,3,0,1,0,sales,2,98,1.444444444,0
14313,0.42,0.46,2,150,3,0,1,0,sales,2,100,1.095238095,0
14314,0.09,0.94,7,267,4,0,1,0,sales,2,467,10.44444444,5
14315,0.43,0.52,2,158,3,0,1,0,sales,2,105,1.209302326,0
14316,0.24,0.46,7,224,5,0,1,0,accounting,2,313,1.916666667,0
14317,0.91,1,4,257,5,0,1,0,accounting,2,205,1.098901099,0
14318,0.44,0.5,2,148,3,0,1,0,accounting,2,98,1.136363636,0
14319,0.71,0.87,3,177,4,0,1,0,hr,2,132,1.225352113,0
14320,0.4,0.49,2,155,3,0,1,0,hr,2,103,1.225,0
14321,0.43,0.47,2,144,3,0,1,0,hr,2,96,1.093023256,0
14322,0.09,0.85,6,289,4,0,1,0,hr,0,433,9.444444444,5
14323,0.43,0.52,2,160,3,0,1,0,technical,1,106,1.209302326,0
14324,0.9,0.96,4,258,5,0,1,0,technical,2,206,1.066666667,0
14325,0.84,1,5,234,5,0,1,0,technical,2,234,1.19047619,0
14326,0.37,0.48,2,137,3,0,1,0,technical,2,91,1.297297297,0
14327,0.86,0.68,5,263,2,0,1,0,technical,2,657,0.790697674,0
14328,0.11,0.84,6,251,4,0,1,0,technical,1,376,7.636363636,5
14329,0.37,0.57,2,133,3,0,1,0,technical,1,88,1.540540541,0
14330,0.4,0.46,2,132,3,0,1,0,technical,1,88,1.15,0
14331,0.14,0.62,4,158,4,1,1,0,technical,1,158,4.428571429,0
14332,0.4,0.46,2,135,3,0,1,0,technical,1,90,1.15,0
14333,0.75,1,4,216,6,0,1,0,technical,1,144,1.333333333,0
14334,0.11,0.84,6,300,5,1,1,0,support,1,360,7.636363636,5
14335,0.46,0.49,2,138,3,0,1,0,support,1,92,1.065217391,0
14336,0.11,0.92,6,260,4,0,1,0,support,1,390,8.363636364,5
14337,0.38,0.49,2,132,3,0,1,0,support,1,88,1.289473684,0
14338,0.7,0.89,3,183,5,0,1,0,support,1,109,1.271428571,0
14339,0.09,0.82,6,250,4,0,1,0,support,1,375,9.111111111,5
14340,0.37,0.45,2,151,3,0,1,0,support,1,100,1.216216216,0
14341,0.1,0.83,6,292,4,0,1,0,support,1,438,8.3,5
14342,0.38,0.57,2,140,3,0,1,0,support,1,93,1.5,0
14343,0.9,1,5,221,5,0,1,0,support,1,221,1.111111111,0
14344,0.44,0.51,2,138,3,0,1,0,support,1,92,1.159090909,0
14345,0.36,0.5,2,132,3,0,1,0,technical,1,88,1.388888889,0
14346,0.31,0.84,7,133,5,0,1,0,technical,1,186,2.709677419,0
14347,0.1,0.84,6,283,4,1,1,0,technical,1,424,8.4,5
14348,0.42,0.48,2,129,3,0,1,0,management,1,86,1.142857143,0
14349,0.74,1,4,249,5,0,1,0,IT,1,199,1.351351351,0
14350,0.73,0.87,5,257,5,0,1,0,IT,1,257,1.191780822,0
14351,0.09,0.96,6,245,4,0,1,0,IT,1,367,10.66666667,5
14352,0.45,0.53,2,155,3,0,1,0,IT,1,103,1.177777778,0
14353,0.11,0.8,6,256,4,0,1,0,IT,1,384,7.272727273,5
14354,0.37,0.47,2,152,3,0,1,0,product_mng,1,101,1.27027027,0
14355,0.84,0.99,4,267,5,0,1,0,product_mng,1,213,1.178571429,0
14356,0.41,0.46,2,151,3,0,1,0,product_mng,1,100,1.12195122,0
14357,0.76,0.92,4,239,5,0,1,0,product_mng,1,191,1.210526316,0
14358,0.11,0.87,6,306,4,0,1,0,IT,1,459,7.909090909,5
14359,0.84,0.88,4,263,5,1,1,0,marketing,1,210,1.047619048,0
14360,0.39,0.5,2,147,3,0,1,0,marketing,1,98,1.282051282,0
14361,0.11,0.91,6,278,4,0,1,0,marketing,1,417,8.272727273,5
14362,0.45,0.56,2,154,3,0,1,0,marketing,1,102,1.244444444,0
14363,0.37,0.52,2,143,3,0,1,0,marketing,1,95,1.405405405,0
14364,0.4,0.52,2,155,3,0,1,0,marketing,1,103,1.3,0
14365,0.39,0.48,2,160,3,0,1,0,sales,1,106,1.230769231,0
14366,0.11,0.8,6,304,4,0,1,0,accounting,1,456,7.272727273,5
14367,0.83,1,5,240,5,0,1,0,support,1,240,1.204819277,0
14368,0.11,0.92,6,305,4,0,1,0,technical,1,457,8.363636364,5
14369,0.39,0.5,2,136,3,0,1,0,management,1,90,1.282051282,0
14370,0.45,0.45,2,132,3,0,1,0,marketing,1,88,1,0
14371,0.1,0.95,7,301,4,0,1,0,marketing,1,526,9.5,5
14372,0.9,0.98,5,243,6,0,1,0,marketing,1,202,1.088888889,0
14373,0.45,0.51,2,147,3,0,1,0,sales,1,98,1.133333333,0
14374,0.79,0.89,5,239,5,0,1,0,sales,1,239,1.126582278,0
14375,0.9,0.99,5,260,5,0,1,0,sales,1,260,1.1,0
14376,0.11,0.84,7,296,4,0,1,0,sales,1,518,7.636363636,5
14377,0.43,0.55,2,129,3,0,1,0,sales,1,86,1.279069767,0
14378,0.31,0.54,5,132,5,0,1,0,sales,1,132,1.741935484,0
14379,0.32,0.5,2,135,5,0,1,0,sales,1,54,1.5625,0
14380,0.45,0.57,2,158,3,0,1,0,sales,1,105,1.266666667,0
14381,0.81,0.99,4,259,5,0,1,0,sales,1,207,1.222222222,0
14382,0.41,0.46,2,160,3,0,1,1,sales,1,106,1.12195122,0
14383,0.11,0.78,7,278,4,0,1,0,sales,1,486,7.090909091,5
14384,0.1,0.88,6,284,4,0,1,0,sales,1,426,8.8,5
14385,0.7,0.53,2,274,4,0,1,0,sales,1,137,0.757142857,0
14386,0.54,0.74,4,164,2,0,1,0,sales,1,328,1.37037037,0
14387,0.41,0.48,2,148,3,0,1,0,sales,1,98,1.170731707,0
14388,0.38,0.5,2,140,3,0,1,0,sales,2,93,1.315789474,0
14389,0.37,0.51,2,127,3,0,1,0,sales,2,84,1.378378378,0
14390,0.11,0.85,6,308,5,0,1,0,sales,2,369,7.727272727,5
14391,0.4,0.47,2,146,3,0,1,0,sales,2,97,1.175,0
14392,0.1,0.84,6,261,4,0,1,0,accounting,2,391,8.4,5
14393,0.89,0.99,5,257,5,0,1,0,accounting,2,257,1.112359551,0
14394,0.11,0.8,6,285,4,0,1,0,accounting,2,427,7.272727273,5
14395,0.36,0.55,2,141,3,0,1,0,hr,2,94,1.527777778,0
14396,0.4,0.46,2,127,3,0,1,0,hr,2,84,1.15,0
14397,0.09,0.85,6,297,4,0,1,0,hr,2,445,9.444444444,5
14398,0.4,0.46,2,143,3,0,1,0,hr,2,95,1.15,0
14399,0.37,0.55,2,152,3,0,1,0,technical,2,101,1.486486486,0
14400,0.44,0.51,2,156,3,0,1,0,technical,0,104,1.159090909,0
14401,0.09,0.8,7,283,5,0,1,0,technical,1,396,8.888888889,5
14402,0.92,0.87,4,226,6,1,1,0,technical,2,150,0.945652174,0
14403,0.74,0.91,4,232,5,0,1,0,technical,2,185,1.22972973,0
14404,0.09,0.82,6,249,4,0,1,0,technical,2,373,9.111111111,5
14405,0.89,0.95,4,275,5,0,1,0,technical,2,220,1.06741573,0
14406,0.09,0.8,6,304,4,0,1,0,technical,1,456,8.888888889,5
14407,0.27,0.54,7,278,3,0,1,0,technical,1,648,2,5
14408,0.1,0.91,6,287,4,0,1,0,technical,1,430,9.1,5
14409,0.1,0.89,7,285,4,0,1,0,technical,1,498,8.9,5
14410,0.77,0.94,5,226,6,0,1,0,support,1,188,1.220779221,0
14411,0.9,0.82,5,259,5,0,1,0,support,1,259,0.911111111,0
14412,0.39,0.5,2,135,3,0,1,0,support,1,90,1.282051282,0
14413,0.76,1,5,219,5,0,1,0,support,1,219,1.315789474,0
14414,0.1,0.93,6,256,4,0,1,0,support,1,384,9.3,5
14415,0.87,0.9,5,254,6,0,1,0,support,1,211,1.034482759,0
14416,0.38,0.5,2,153,3,0,1,0,support,1,102,1.315789474,0
14417,0.77,0.99,5,228,5,0,1,0,support,1,228,1.285714286,0
14418,0.78,0.87,4,228,5,0,1,0,support,1,182,1.115384615,0
14419,0.44,0.5,2,128,3,0,1,0,support,1,85,1.136363636,0
14420,0.38,0.52,2,153,3,0,1,0,support,1,102,1.368421053,0
14421,0.43,0.46,2,156,3,0,1,0,technical,1,104,1.069767442,0
14422,0.39,0.5,4,294,3,0,1,0,technical,1,392,1.282051282,0
14423,0.88,1,5,219,5,0,1,0,technical,1,219,1.136363636,0
14424,0.45,0.46,2,153,3,0,1,0,management,1,102,1.022222222,0
14425,0.4,0.53,2,151,3,0,1,0,IT,1,100,1.325,0
14426,0.36,0.51,2,155,3,0,1,0,IT,1,103,1.416666667,0
14427,0.36,0.48,2,158,3,0,1,0,IT,1,105,1.333333333,0
14428,0.9,0.98,5,245,5,0,1,0,IT,1,245,1.088888889,0
14429,0.43,0.53,2,131,3,0,1,0,IT,1,87,1.23255814,0
14430,0.89,0.87,5,225,5,0,1,0,product_mng,1,225,0.97752809,0
14431,0.1,0.84,6,286,4,0,1,0,product_mng,1,429,8.4,5
14432,0.37,0.5,2,135,3,0,1,0,product_mng,1,90,1.351351351,0
14433,0.37,0.51,2,153,3,0,1,0,product_mng,1,102,1.378378378,0
14434,0.87,0.9,5,252,5,0,1,0,IT,1,252,1.034482759,0
14435,0.4,0.56,2,149,3,0,1,0,accounting,1,99,1.4,0
14436,0.9,0.97,4,258,5,0,1,0,accounting,1,206,1.077777778,0
14437,0.37,0.46,2,158,3,0,1,0,hr,1,105,1.243243243,0
14438,0.44,0.54,2,149,3,0,1,0,hr,1,99,1.227272727,0
14439,0.85,0.95,5,236,5,0,1,0,hr,1,236,1.117647059,0
14440,0.78,0.98,5,239,6,0,1,0,marketing,1,199,1.256410256,0
14441,0.42,0.47,2,159,3,0,1,0,marketing,1,106,1.119047619,0
14442,0.92,0.99,5,255,6,0,1,0,sales,1,212,1.076086957,0
14443,0.11,0.83,6,244,4,0,1,0,accounting,1,366,7.545454545,5
14444,0.42,0.56,2,134,3,0,1,0,support,1,89,1.333333333,0
14445,0.48,0.57,4,270,4,0,1,0,technical,1,270,1.1875,0
14446,0.83,0.85,4,255,5,0,1,0,management,1,204,1.024096386,0
14447,0.4,0.53,2,151,3,0,1,0,marketing,1,100,1.325,0
14448,0.43,0.45,2,135,3,0,1,0,marketing,1,90,1.046511628,0
14449,0.43,0.53,2,146,3,0,1,0,marketing,1,97,1.23255814,0
14450,0.1,0.97,7,254,4,0,1,0,sales,1,444,9.7,5
14451,0.1,0.87,7,289,4,0,1,0,sales,1,505,8.7,5
