empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk
10965,0.66,0.89,4,169,4,0,0,0,support,1,169,1.348484848
10966,0.87,0.87,4,144,3,0,0,0,support,1,192,1
10967,0.2,0.99,5,151,3,1,0,0,support,1,251,4.95
10968,0.63,0.91,4,252,3,1,0,0,support,2,336,1.444444444
10969,0.69,0.98,4,180,3,0,0,0,support,2,240,1.420289855
10970,0.48,0.61,3,251,3,0,0,0,support,2,251,1.270833333
10971,0.8,0.8,4,263,4,0,0,0,support,2,263,1
10972,0.89,0.74,5,260,6,0,0,0,technical,2,216,0.831460674
10973,0.67,0.63,3,227,3,0,0,0,technical,2,227,0.940298507
10974,0.37,0.86,6,260,3,0,0,0,technical,2,520,2.324324324
10975,0.93,0.61,5,158,3,0,0,0,management,2,263,0.655913978
10976,0.69,0.52,3,186,3,0,0,0,IT,2,186,0.753623188
10977,0.16,0.61,4,171,6,0,0,0,IT,2,114,3.8125
10978,0.81,0.55,3,199,2,1,0,0,IT,2,298,0.679012346
10979,0.97,0.63,5,258,2,0,0,0,IT,2,645,0.649484536
10980,0.77,0.59,4,273,2,0,0,0,IT,0,546,0.766233766
10981,0.75,0.78,2,259,3,0,0,0,product_mng,1,172,1.04
10982,0.88,0.82,3,265,3,0,0,0,product_mng,2,265,0.931818182
10983,0.43,0.51,5,168,4,0,0,0,product_mng,2,210,1.186046512
10984,0.99,0.99,4,163,4,0,0,0,product_mng,2,163,1
10985,0.59,0.65,5,265,3,0,0,0,IT,2,441,1.101694915
10986,0.89,0.71,4,190,3,0,0,0,RandD,1,253,0.797752809
10987,0.54,0.73,3,157,3,0,0,0,RandD,1,157,1.351851852
10988,0.32,0.86,4,266,4,0,0,0,RandD,1,266,2.6875
10989,0.17,0.55,6,240,6,0,0,0,RandD,1,240,3.235294118
10990,0.78,0.55,3,143,3,0,0,0,RandD,1,143,0.705128205
10991,0.73,0.68,3,121,5,0,0,0,RandD,1,72,0.931506849
10992,0.65,0.76,2,170,5,0,0,0,IT,1,68,1.169230769
10993,0.8,0.71,4,161,4,0,0,0,IT,1,161,0.8875
10994,0.61,0.86,3,239,3,0,0,0,IT,1,239,1.409836066
10995,0.67,0.49,3,224,3,0,0,0,IT,1,224,0.731343284
10996,0.63,0.57,3,242,3,0,0,0,product_mng,1,242,0.904761905
10997,0.51,0.58,4,140,2,1,0,0,product_mng,1,280,1.137254902
10998,0.82,0.59,5,170,3,0,0,0,product_mng,1,283,0.719512195
10999,0.79,0.67,5,156,2,0,0,0,product_mng,1,390,0.848101266
11000,0.49,0.6,2,113,5,0,0,0,IT,1,45,1.224489796
11001,0.7,0.59,3,138,3,0,0,0,RandD,1,138,0.842857143
11002,0.13,0.5,3,137,5,0,0,0,RandD,1,82,3.846153846
11003,0.83,0.52,5,217,3,0,0,0,RandD,1,361,0.626506024
11004,0.83,0.91,3,155,3,0,0,0,RandD,1,155,1.096385542
11005,0.19,0.83,5,280,4,0,0,0,RandD,1,350,4.368421053
11006,0.8,0.81,5,248,2,1,0,0,RandD,1,620,1.0125
11007,0.49,0.67,2,190,8,0,0,0,marketing,2,47,1.367346939
11008,0.92,0.99,3,176,8,0,0,0,sales,2,66,1.076086957
11009,0.81,0.55,4,217,8,0,0,0,accounting,2,108,0.679012346
11010,0.62,0.91,3,269,8,0,0,0,support,2,100,1.467741935
11011,0.21,0.7,3,238,8,0,0,0,technical,2,89,3.333333333
11012,0.95,0.74,5,243,6,0,0,0,management,2,202,0.778947368
11013,0.51,0.8,4,198,6,0,0,0,marketing,2,132,1.568627451
11014,0.52,0.89,3,188,6,0,0,0,marketing,2,94,1.711538462
11015,0.64,0.56,3,257,6,0,0,0,marketing,2,128,0.875
11016,0.62,0.79,4,268,6,0,0,0,sales,2,178,1.274193548
11017,0.73,0.88,5,233,4,1,0,0,sales,2,291,1.205479452
11018,0.32,0.86,4,214,5,0,0,0,sales,2,171,2.6875
11019,0.78,0.96,2,285,3,0,0,0,sales,0,190,1.230769231
11020,0.65,0.91,4,224,2,1,0,0,sales,1,448,1.4
11021,0.56,0.92,4,224,3,0,0,0,sales,2,298,1.642857143
11022,0.96,0.89,3,142,4,0,0,0,sales,2,106,0.927083333
11023,0.79,0.82,4,220,3,0,0,0,sales,2,293,1.037974684
11024,0.66,0.58,4,244,3,0,0,0,sales,2,325,0.878787879
11025,0.67,0.68,4,171,3,0,0,0,sales,1,228,1.014925373
11026,0.86,0.82,4,274,2,1,0,0,sales,1,548,0.953488372
11027,0.57,0.72,4,214,2,1,0,0,sales,1,428,1.263157895
11028,0.86,0.87,5,171,2,0,0,0,sales,1,427,1.011627907
11029,0.52,0.59,5,150,2,0,0,0,sales,1,375,1.134615385
11030,0.73,0.61,4,260,2,1,0,0,sales,1,520,0.835616438
11031,0.78,0.63,5,259,3,0,0,0,sales,1,431,0.807692308
11032,0.95,0.63,3,153,2,0,0,0,sales,1,229,0.663157895
11033,0.75,0.61,3,263,3,0,0,0,sales,1,263,0.813333333
11034,0.83,0.52,2,149,2,1,0,0,sales,1,149,0.626506024
11035,0.48,1,4,261,3,0,0,0,accounting,1,348,2.083333333
11036,0.3,0.58,2,189,4,1,0,0,accounting,1,94,1.933333333
11037,0.72,0.85,5,237,4,0,0,0,accounting,1,296,1.180555556
11038,0.61,0.52,3,224,3,0,0,0,hr,1,224,0.852459016
11039,0.31,0.87,6,240,3,1,0,0,hr,1,480,2.806451613
11040,0.62,0.81,3,245,2,1,0,0,hr,1,367,1.306451613
11041,0.48,0.49,3,268,3,0,0,0,hr,1,268,1.020833333
11042,0.97,0.89,4,208,2,1,0,0,technical,1,416,0.917525773
11043,0.61,0.83,4,153,2,0,0,0,technical,1,306,1.360655738
11044,0.93,0.99,3,169,3,0,0,0,technical,1,169,1.064516129
11045,0.89,0.39,5,218,2,0,0,0,technical,1,545,0.438202247
11046,0.95,0.9,3,155,3,0,0,0,technical,2,155,0.947368421
11047,0.36,0.44,5,155,3,0,0,0,technical,2,258,1.222222222
11048,0.29,0.39,6,105,6,0,0,0,technical,2,105,1.344827586
11049,0.65,0.83,4,251,2,0,0,0,technical,2,502,1.276923077
11050,0.72,0.54,4,219,2,0,0,0,technical,2,438,0.75
11051,0.51,0.56,4,198,2,1,0,0,technical,2,396,1.098039216
11052,0.54,0.53,4,158,2,0,0,0,technical,2,316,0.981481481
11053,0.66,0.58,3,157,2,0,0,0,support,2,235,0.878787879
11054,0.59,0.54,4,178,2,0,0,0,support,2,356,0.915254237
11055,0.45,0.48,3,145,2,0,0,0,support,2,217,1.066666667
11056,0.15,0.91,5,230,3,0,0,0,support,2,383,6.066666667
11057,0.95,0.53,3,174,3,0,0,0,support,2,174,0.557894737
11058,0.49,0.59,5,140,3,0,0,0,support,0,233,1.204081633
11059,0.68,0.97,3,174,2,0,0,0,support,1,261,1.426470588
11060,0.7,0.76,4,173,2,0,0,0,support,2,346,1.085714286
11061,0.9,0.73,2,203,4,0,0,0,support,2,101,0.811111111
11062,0.94,0.95,5,170,3,0,0,0,support,2,283,1.010638298
11063,0.8,0.86,3,203,3,0,0,0,support,2,203,1.075
11064,0.59,0.53,5,169,3,0,0,0,technical,1,281,0.898305085
11065,0.43,0.96,3,109,6,0,0,0,technical,1,54,2.23255814
11066,0.7,0.54,5,263,3,0,0,0,technical,1,438,0.771428571
11067,0.51,0.62,4,185,3,0,0,0,management,1,246,1.215686275
11068,0.12,0.49,4,191,5,0,0,0,IT,1,152,4.083333333
11069,0.14,0.56,5,259,4,1,0,0,IT,1,323,4
11070,0.86,0.91,4,253,3,0,0,0,IT,1,337,1.058139535
11071,0.97,0.5,3,216,3,0,0,0,IT,1,216,0.515463918
11072,1,0.86,2,264,3,0,0,0,IT,2,176,0.86
11073,0.49,0.63,3,181,3,1,0,0,product_mng,2,181,1.285714286
11074,0.9,0.93,3,209,3,0,0,0,product_mng,2,209,1.033333333
11075,0.82,0.89,4,239,2,0,0,0,product_mng,2,478,1.085365854
11076,0.59,0.48,3,197,3,0,0,0,product_mng,2,197,0.813559322
11077,0.97,0.57,4,150,2,0,0,0,IT,2,300,0.587628866
11078,0.69,0.88,3,164,10,0,0,0,management,2,49,1.275362319
11079,0.73,0.84,3,216,8,0,0,0,management,2,81,1.150684932
11080,0.48,0.74,2,271,8,1,0,0,management,2,67,1.541666667
11081,0.94,0.49,4,176,8,0,0,0,management,2,88,0.521276596
11082,0.74,0.73,3,156,8,0,0,0,management,2,58,0.986486486
11083,0.65,0.63,4,143,8,0,0,0,management,2,71,0.969230769
11084,0.93,0.94,4,233,6,0,0,0,IT,2,155,1.010752688
11085,0.57,0.67,3,138,6,1,0,0,IT,2,69,1.175438596
11086,0.9,0.49,3,259,6,0,0,0,IT,2,129,0.544444444
11087,0.55,0.86,4,169,6,0,0,0,IT,2,112,1.563636364
11088,0.59,0.73,3,172,6,0,0,0,product_mng,2,86,1.237288136
11089,0.72,0.98,4,156,3,0,0,0,product_mng,2,208,1.361111111
11090,0.87,0.52,4,140,3,0,0,0,product_mng,2,186,0.597701149
11091,0.86,0.82,4,212,2,0,0,0,product_mng,2,424,0.953488372
11092,0.61,0.5,4,269,3,0,0,0,IT,2,358,0.819672131
11093,0.45,0.63,5,111,5,0,0,0,management,2,111,1.4
11094,0.51,0.63,4,198,2,0,0,0,management,2,396,1.235294118
11095,0.87,0.92,4,263,3,0,0,0,management,2,350,1.057471264
11096,0.29,0.38,5,191,5,0,0,0,management,2,191,1.310344828
11097,0.57,0.64,3,188,3,0,0,0,management,2,188,1.122807018
11098,0.69,0.83,4,252,3,0,0,0,management,2,336,1.202898551
11099,0.61,0.9,2,142,3,0,0,0,marketing,0,94,1.475409836
11100,0.96,0.85,4,247,3,0,0,0,sales,0,329,0.885416667
11101,0.16,0.61,6,269,2,0,0,0,accounting,0,807,3.8125
11102,0.96,0.82,4,244,3,0,0,0,support,0,325,0.854166667
11103,0.77,0.81,4,164,3,0,0,0,technical,0,218,1.051948052
11104,0.85,0.87,6,232,5,0,0,0,management,0,278,1.023529412
11105,0.37,0.49,3,177,3,0,0,0,marketing,0,177,1.324324324
11106,0.68,0.65,3,173,3,1,0,0,marketing,0,173,0.955882353
11107,0.87,0.6,5,165,2,1,0,0,marketing,0,412,0.689655172
11108,0.95,0.8,3,225,2,0,0,0,sales,0,337,0.842105263
11109,0.84,0.63,3,121,3,1,0,0,sales,1,121,0.75
11110,0.44,0.51,2,219,4,0,0,0,sales,1,109,1.159090909
11111,0.94,0.73,4,204,2,0,0,0,sales,1,408,0.776595745
11112,0.85,0.94,5,235,4,0,0,0,sales,1,293,1.105882353
11113,0.75,0.51,2,215,2,1,0,0,sales,1,215,0.68
11114,0.76,0.67,5,243,3,0,0,0,sales,1,405,0.881578947
11115,0.13,0.97,4,162,6,0,0,0,sales,1,108,7.461538462
11116,0.6,0.79,4,262,3,0,0,0,sales,1,349,1.316666667
11117,0.45,0.55,4,206,2,0,0,0,sales,1,412,1.222222222
11118,0.49,1,2,125,4,1,0,0,sales,1,62,2.040816327
11119,0.19,0.36,3,167,5,0,0,0,sales,1,100,1.894736842
11120,0.68,0.89,5,218,5,0,0,0,sales,1,218,1.308823529
11121,0.53,0.91,5,181,3,0,0,0,sales,1,301,1.716981132
11122,1,0.77,5,269,3,0,0,0,sales,1,448,0.77
11123,0.99,0.86,3,167,2,0,0,0,sales,1,250,0.868686869
11124,0.29,0.75,6,271,10,0,0,0,sales,2,162,2.586206897
11125,0.54,0.83,4,201,8,1,0,0,sales,2,100,1.537037037
11126,0.25,0.9,6,229,8,0,0,0,sales,2,171,3.6
11127,0.71,0.76,4,148,8,0,0,0,accounting,2,74,1.070422535
11128,0.96,0.84,3,147,8,0,0,0,accounting,2,55,0.875
11129,0.8,0.9,4,211,8,0,0,0,accounting,2,105,1.125
11130,0.82,0.87,5,145,6,0,0,0,hr,2,120,1.06097561
11131,0.19,0.97,6,269,6,0,0,0,hr,2,269,5.105263158
11132,0.43,0.74,4,129,6,0,0,0,hr,2,86,1.720930233
11133,0.62,0.84,3,270,6,0,0,0,hr,2,135,1.35483871
11134,0.75,0.85,3,250,6,0,0,0,technical,2,125,1.133333333
11135,0.56,0.48,5,192,2,1,0,0,technical,2,480,0.857142857
11136,0.88,0.91,4,233,4,0,0,0,technical,0,233,1.034090909
11137,0.63,0.57,4,192,3,0,0,0,technical,0,256,0.904761905
11138,0.75,0.93,3,247,2,0,0,0,technical,0,370,1.24
11139,0.74,1,4,192,4,0,0,0,technical,0,192,1.351351351
11140,0.55,0.68,3,178,3,1,0,0,technical,0,178,1.236363636
11141,0.87,0.55,4,197,3,0,0,0,technical,0,262,0.632183908
11142,0.13,0.9,5,264,6,0,0,0,technical,0,220,6.923076923
11143,0.33,0.64,2,274,3,1,0,0,technical,0,182,1.939393939
11144,0.89,0.97,4,147,2,0,0,0,technical,1,294,1.08988764
11145,0.56,0.94,3,154,3,1,0,0,support,1,154,1.678571429
11146,0.95,0.61,3,224,2,1,0,0,support,1,336,0.642105263
11147,0.57,0.59,4,250,2,0,0,0,support,1,500,1.035087719
11148,0.72,0.53,3,179,3,0,0,0,support,1,179,0.736111111
11149,0.28,0.44,4,170,2,0,0,0,support,1,340,1.571428571
11150,0.54,0.61,4,118,5,0,0,0,support,1,94,1.12962963
11151,0.54,0.95,4,256,3,0,0,0,support,1,341,1.759259259
11152,0.99,0.8,3,209,2,0,0,0,support,2,313,0.808080808
11153,0.37,0.69,2,146,3,0,0,0,support,2,97,1.864864865
11154,0.77,0.87,3,275,4,1,0,0,support,2,206,1.12987013
11155,0.7,0.88,4,180,2,0,0,0,support,2,360,1.257142857
11156,0.8,0.74,3,228,3,0,0,0,technical,2,228,0.925
11157,0.52,0.63,3,204,3,0,0,0,technical,2,204,1.211538462
11158,0.69,0.55,3,172,2,0,0,0,technical,2,258,0.797101449
11159,0.6,0.62,5,274,3,0,0,0,management,2,456,1.033333333
11160,0.74,0.64,3,136,2,0,0,0,IT,2,204,0.864864865
11161,0.69,0.82,4,252,3,1,0,0,IT,2,336,1.188405797
11162,0.78,0.89,4,137,3,0,0,0,IT,2,182,1.141025641
11163,0.77,0.75,4,191,3,0,0,0,IT,2,254,0.974025974
11164,0.91,0.68,4,132,4,0,0,0,IT,2,132,0.747252747
11165,0.54,0.68,6,249,5,0,0,0,product_mng,2,298,1.259259259
11166,0.48,0.77,6,274,6,0,0,0,product_mng,2,274,1.604166667
11167,0.55,0.96,3,194,3,0,0,0,product_mng,2,194,1.745454545
11168,0.17,0.36,6,191,2,0,0,0,product_mng,2,573,2.117647059
11169,0.77,0.83,5,216,4,0,0,0,IT,2,270,1.077922078
11170,0.93,0.98,3,241,3,0,0,0,IT,2,241,1.053763441
11171,0.65,0.91,4,243,5,1,0,0,IT,2,194,1.4
11172,0.67,0.52,4,207,3,0,0,0,IT,2,276,0.776119403
11173,0.95,0.88,3,199,3,0,0,0,IT,2,199,0.926315789
11174,0.61,0.97,6,286,4,0,0,0,product_mng,2,429,1.590163934
11175,0.57,0.39,4,132,3,0,0,0,product_mng,0,176,0.684210526
11176,0.65,1,4,229,4,0,0,0,product_mng,1,229,1.538461538
11177,0.85,0.81,4,260,3,0,0,0,product_mng,2,346,0.952941176
11178,0.61,0.96,3,214,2,0,0,0,IT,2,321,1.573770492
11179,0.65,0.9,6,217,4,1,0,1,RandD,2,325,1.384615385
11180,0.92,0.93,4,225,2,0,0,1,RandD,2,450,1.010869565
11181,0.37,0.41,2,113,3,0,0,1,RandD,2,75,1.108108108
11182,0.48,0.77,5,250,2,0,0,1,RandD,2,625,1.604166667
11183,0.82,0.91,5,271,2,0,0,1,RandD,2,677,1.109756098
11184,0.84,0.75,4,135,3,0,0,1,RandD,2,180,0.892857143
11185,0.57,0.46,2,100,6,1,0,1,marketing,2,33,0.807017544
11186,0.8,0.75,4,224,3,0,0,1,sales,2,298,0.9375
11187,0.49,0.91,4,134,4,0,0,0,accounting,1,134,1.857142857
11188,0.79,0.82,5,158,2,0,0,0,support,1,395,1.037974684
11189,0.48,0.67,3,183,2,0,0,0,technical,1,274,1.395833333
11190,0.28,0.89,4,97,6,0,0,0,management,1,64,3.178571429
11191,0.47,0.56,4,226,3,0,0,0,marketing,1,301,1.191489362
11192,0.91,0.6,4,235,4,1,0,0,marketing,1,235,0.659340659
11193,0.75,0.6,4,186,10,1,0,0,marketing,1,74,0.8
11194,0.61,0.89,3,242,10,0,0,0,sales,0,72,1.459016393
11195,0.47,0.79,3,284,10,0,0,0,sales,1,85,1.680851064
11196,0.22,0.7,2,274,10,0,0,0,sales,0,54,3.181818182
11197,0.5,0.48,4,130,10,0,0,0,sales,0,52,0.96
11198,0.56,0.87,3,146,10,0,0,0,sales,1,43,1.553571429
11199,0.84,0.85,4,207,10,0,0,0,sales,1,82,1.011904762
11200,0.69,0.72,4,210,2,1,0,0,sales,0,420,1.043478261
11201,0.53,0.64,3,143,2,0,0,0,sales,1,214,1.20754717
11202,0.17,0.57,4,116,3,0,0,0,sales,2,154,3.352941176
11203,0.48,0.71,2,162,3,1,0,0,sales,0,108,1.479166667
11204,0.94,0.51,3,242,3,0,0,0,sales,2,242,0.542553191
11205,0.77,0.89,4,153,7,0,0,0,sales,2,87,1.155844156
11206,1,0.72,5,194,7,1,0,0,sales,2,138,0.72
11207,0.49,0.65,4,233,7,0,0,0,sales,2,133,1.326530612
11208,0.93,0.73,4,283,7,0,0,0,sales,0,161,0.784946237
11209,0.38,0.43,3,188,7,0,0,0,sales,2,80,1.131578947
11210,0.6,0.54,4,182,6,0,0,0,sales,2,121,0.9
11211,0.5,0.82,2,286,6,0,0,0,sales,2,95,1.64
11212,0.97,0.55,5,212,6,0,0,0,sales,0,176,0.567010309
11213,0.93,0.95,5,176,6,0,0,1,accounting,2,146,1.021505376
11214,0.5,1,5,264,8,0,0,1,accounting,0,165,2
11215,0.52,0.84,3,261,8,0,0,1,accounting,1,97,1.615384615
11216,0.5,0.71,4,163,8,0,0,1,hr,2,81,1.42
11217,0.55,0.4,3,139,8,0,0,1,hr,2,52,0.727272727
11218,0.95,0.84,3,261,8,1,0,1,hr,2,97,0.884210526
11219,0.48,0.42,2,275,6,1,0,1,hr,2,91,0.875
11220,0.51,0.39,5,132,6,1,0,1,technical,1,110,0.764705882
11221,0.96,0.48,3,202,6,0,0,0,technical,1,101,0.5
11222,0.97,0.84,4,177,6,0,0,0,technical,1,118,0.865979381
11223,0.97,0.66,5,234,6,0,0,0,technical,1,195,0.680412371
11224,0.71,0.54,4,188,6,0,0,0,technical,1,125,0.76056338
11225,0.82,0.49,5,203,6,0,0,0,technical,1,169,0.597560976
11226,0.57,1,4,227,10,0,0,0,technical,1,90,1.754385965
11227,0.48,0.93,3,150,10,0,0,0,technical,1,45,1.9375
11228,0.71,0.64,3,267,3,0,0,0,technical,1,267,0.901408451
11229,0.63,0.61,5,186,10,0,0,0,technical,1,93,0.968253968
11230,0.99,0.84,4,142,10,0,0,0,technical,0,56,0.848484848
11231,0.79,0.83,3,126,10,1,0,0,support,1,37,1.050632911
11232,0.65,0.85,4,201,10,0,0,0,support,1,80,1.307692308
11233,0.7,0.85,4,142,2,0,0,0,support,1,284,1.214285714
11234,0.99,0.94,4,167,4,0,0,0,support,1,167,0.949494949
11235,0.65,0.62,4,258,2,0,0,0,support,0,516,0.953846154
11236,0.92,0.85,3,207,2,0,0,0,support,1,310,0.923913043
11237,0.24,0.5,4,282,4,1,0,0,support,1,282,2.083333333
11238,0.39,0.89,3,188,5,0,0,0,support,1,112,2.282051282
11239,0.82,0.85,3,214,2,0,0,0,support,0,321,1.036585366
11240,0.78,0.89,4,272,2,0,0,0,support,1,544,1.141025641
11241,0.62,0.79,3,259,3,0,0,0,support,2,259,1.274193548
11242,0.6,0.61,5,191,2,1,0,0,technical,0,477,1.016666667
11243,0.49,0.57,3,192,3,0,0,0,technical,2,192,1.163265306
11244,0.82,0.82,3,164,3,0,0,0,technical,0,164,1
11245,0.48,0.81,4,149,2,0,0,0,management,2,298,1.6875
11246,0.69,0.56,4,149,3,0,0,0,IT,2,198,0.811594203
11247,0.4,0.89,2,165,3,0,0,0,IT,2,110,2.225
11248,0.72,0.8,3,222,3,0,0,0,IT,2,222,1.111111111
11249,0.75,0.84,5,222,3,1,0,0,IT,2,370,1.12
11250,0.5,0.77,3,265,3,0,0,0,IT,2,265,1.54
11251,0.78,0.5,5,247,4,0,0,0,product_mng,2,308,0.641025641
11252,0.76,0.45,4,147,2,0,0,0,product_mng,2,294,0.592105263
11253,0.94,0.52,3,273,3,0,0,0,product_mng,0,273,0.553191489
11254,0.24,0.94,6,144,4,0,0,0,product_mng,1,216,3.916666667
11255,0.99,0.66,3,181,2,0,0,0,IT,2,271,0.666666667
11256,0.67,0.64,3,198,2,1,0,0,management,2,297,0.955223881
11257,0.76,0.57,5,255,4,0,0,0,management,2,318,0.75
11258,0.76,0.77,4,169,10,0,0,0,management,2,67,1.013157895
11259,0.55,0.64,4,201,10,1,0,0,management,2,80,1.163636364
11260,0.74,0.6,4,274,10,1,0,0,management,2,109,0.810810811
11261,0.81,0.85,4,134,10,1,0,0,management,2,53,1.049382716
11262,0.98,0.67,3,190,10,0,0,0,IT,2,57,0.683673469
11263,0.98,0.98,4,170,10,0,0,0,IT,2,68,1
11264,0.58,0.91,3,154,10,0,0,0,product_mng,0,46,1.568965517
11265,0.18,0.75,3,142,2,0,0,0,product_mng,1,213,4.166666667
11266,0.57,0.67,5,235,2,0,0,0,product_mng,1,587,1.175438596
11267,0.7,0.62,3,110,3,0,0,0,product_mng,1,110,0.885714286
11268,0.49,0.77,3,211,3,0,0,0,IT,0,211,1.571428571
11269,0.7,0.56,4,214,3,0,0,1,management,2,285,0.8
11270,0.16,0.93,5,210,7,0,0,1,management,2,150,5.8125
11271,0.58,0.59,3,207,7,0,0,1,management,2,88,1.017241379
11272,0.66,0.57,4,161,7,0,0,1,management,2,92,0.863636364
11273,0.51,0.55,2,102,7,0,0,1,management,2,29,1.078431373
11274,0.48,0.84,4,186,7,0,0,1,management,2,106,1.75
11275,0.56,0.71,3,211,6,0,0,1,marketing,1,105,1.267857143
11276,0.81,0.62,3,240,6,0,0,1,sales,1,120,0.765432099
11277,0.57,0.7,4,237,6,0,0,0,accounting,1,158,1.228070175
11278,0.66,0.53,3,164,6,0,0,0,support,1,82,0.803030303
11279,0.22,0.91,6,222,8,0,0,0,technical,1,166,4.136363636
11280,0.96,0.71,3,205,8,1,0,0,management,2,76,0.739583333
11281,0.87,0.88,4,140,8,0,0,0,marketing,2,70,1.011494253
11282,0.61,0.42,2,103,8,0,0,0,marketing,2,25,0.68852459
11283,0.66,0.85,3,178,8,1,0,0,marketing,2,66,1.287878788
11284,0.9,0.51,4,137,6,0,0,0,sales,2,91,0.566666667
11285,0.64,0.67,3,143,6,0,0,0,sales,2,71,1.046875
11286,0.76,0.82,4,170,6,0,0,0,sales,2,113,1.078947368
11287,0.97,0.41,5,135,6,0,0,0,sales,2,112,0.422680412
11288,0.69,0.76,3,174,6,0,0,0,sales,2,87,1.101449275
11289,0.98,0.55,3,166,6,1,0,0,sales,2,83,0.56122449
11290,0.18,0.61,5,174,6,0,0,0,sales,2,145,3.388888889
11291,0.62,0.91,3,251,10,0,0,0,sales,2,75,1.467741935
11292,0.29,0.37,6,187,10,1,0,0,sales,0,112,1.275862069
11293,0.87,0.48,5,170,3,0,0,0,sales,1,283,0.551724138
11294,0.91,0.64,3,241,10,0,0,0,sales,2,72,0.703296703
11295,0.53,0.79,3,221,10,1,0,0,sales,2,66,1.490566038
11296,0.69,0.73,4,257,10,1,0,0,sales,2,102,1.057971014
11297,0.14,0.58,4,275,10,0,0,0,sales,2,110,4.142857143
11298,0.7,0.77,4,245,2,0,0,0,sales,1,490,1.1
11299,0.77,0.75,6,246,6,0,0,0,sales,1,246,0.974025974
11300,0.77,0.76,6,263,6,0,0,0,sales,1,263,0.987012987
11301,0.76,0.99,3,133,4,0,0,0,sales,1,99,1.302631579
11302,0.66,0.49,4,157,3,0,0,0,sales,1,209,0.742424242
11303,0.5,0.95,3,198,4,0,0,0,accounting,1,148,1.9
11304,0.57,0.9,5,145,3,0,0,0,accounting,1,241,1.578947368
11305,0.97,0.62,6,118,2,0,0,0,accounting,1,354,0.639175258
11306,0.26,0.99,5,184,5,0,0,0,hr,1,184,3.807692308
11307,0.72,0.62,3,243,2,1,0,0,hr,1,364,0.861111111
11308,0.83,0.93,3,247,2,0,0,0,hr,1,370,1.120481928
11309,0.55,0.4,3,158,3,0,0,0,hr,1,158,0.727272727
11310,0.77,0.74,5,243,2,0,0,0,technical,1,607,0.961038961
11311,0.24,0.63,4,203,5,0,0,0,technical,1,162,2.625
11312,0.8,0.96,3,161,3,0,0,0,technical,1,161,1.2
11313,0.5,0.59,4,214,3,1,0,0,technical,1,285,1.18
11314,0.66,0.59,4,179,3,0,0,0,technical,1,238,0.893939394
11315,0.66,0.77,4,188,2,0,0,0,technical,1,376,1.166666667
11316,0.66,0.81,3,174,3,0,0,0,technical,1,174,1.227272727
11317,0.96,0.83,3,177,4,0,0,0,technical,1,132,0.864583333
11318,0.75,0.94,5,194,4,0,0,0,technical,1,242,1.253333333
11319,0.78,0.77,3,244,2,0,0,0,technical,2,366,0.987179487
11320,0.57,0.82,4,269,2,0,0,0,technical,2,538,1.438596491
11321,0.78,0.68,2,159,3,1,0,0,support,2,106,0.871794872
11322,0.57,0.88,4,140,2,0,0,0,support,2,280,1.543859649
11323,0.84,0.56,5,224,2,0,0,0,support,2,560,0.666666667
11324,0.23,0.94,5,242,4,0,0,0,support,2,302,4.086956522
11325,0.53,0.37,3,180,3,0,0,0,support,2,180,0.698113208
11326,0.82,0.71,3,150,3,0,0,0,support,2,150,0.865853659
11327,0.59,0.64,5,269,3,0,0,0,support,2,448,1.084745763
11328,0.5,0.52,2,178,2,0,0,0,support,2,178,1.04
11329,1,0.74,2,187,3,0,0,0,support,2,124,0.74
11330,0.94,0.61,3,140,2,0,0,0,support,2,210,0.64893617
11331,0.86,0.61,4,193,2,0,0,0,support,0,386,0.709302326
11332,0.73,0.49,4,243,2,0,0,0,technical,1,486,0.671232877
11333,0.49,0.94,3,144,3,1,0,0,technical,2,144,1.918367347
11334,0.79,0.73,2,147,2,0,0,0,technical,2,147,0.924050633
11335,0.83,0.5,6,165,3,0,0,0,management,2,330,0.602409639
11336,0.85,0.67,3,176,2,0,0,0,IT,2,264,0.788235294
11337,0.65,0.37,3,170,6,0,0,0,IT,1,85,0.569230769
11338,0.94,0.65,4,213,2,1,0,0,IT,1,426,0.691489362
11339,0.76,0.81,4,242,2,0,0,0,IT,1,484,1.065789474
11340,0.77,0.54,4,139,3,1,0,0,IT,1,185,0.701298701
11341,0.77,0.91,4,239,3,1,0,0,product_mng,1,318,1.181818182
11342,0.59,0.64,5,123,2,0,0,0,product_mng,1,307,1.084745763
11343,0.69,0.9,3,185,4,0,0,0,product_mng,1,138,1.304347826
11344,0.51,0.85,4,186,2,0,0,0,product_mng,1,372,1.666666667
11345,0.8,0.67,3,178,3,0,0,0,IT,1,178,0.8375
11346,0.98,0.7,3,153,10,0,0,0,management,0,45,0.714285714
11347,0.69,0.72,4,185,10,1,0,0,management,0,74,1.043478261
11348,0.14,0.76,4,142,10,0,0,0,management,0,56,5.428571429
11349,0.95,0.9,4,221,10,1,0,0,management,0,88,0.947368421
11350,0.53,0.61,3,148,10,0,0,0,management,0,44,1.150943396
11351,0.64,0.52,5,258,10,1,0,0,management,0,129,0.8125
11352,0.51,0.73,4,229,3,0,0,0,sales,1,305,1.431372549
11353,0.36,0.73,2,111,2,0,0,0,sales,1,111,2.027777778
11354,0.62,0.97,2,271,3,0,0,0,sales,1,180,1.564516129
