empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI
13488,0.57,0.7,4,237,6,0,0,0,accounting,1,0.233333333
13489,0.66,0.53,3,164,6,0,0,0,support,1,0.1325
13490,0.22,0.91,6,222,8,0,0,0,technical,1,0.34125
13491,0.96,0.71,3,205,8,1,0,0,management,2,0.08875
13492,0.87,0.88,4,140,8,0,0,0,marketing,2,0.146666667
13493,0.61,0.42,2,103,8,0,0,0,marketing,2,0.035
13494,0.66,0.85,3,178,8,1,0,0,marketing,2,0.10625
13495,0.9,0.51,4,137,6,0,0,0,sales,2,0.113333333
13496,0.64,0.67,3,143,6,0,0,0,sales,2,0.111666667
13497,0.76,0.82,4,170,6,0,0,0,sales,2,0.182222222
13498,0.97,0.41,5,135,6,0,0,0,sales,2,0.113888889
13499,0.69,0.76,3,174,6,0,0,0,sales,2,0.126666667
13500,0.98,0.55,3,166,6,1,0,0,sales,2,0.091666667
13501,0.18,0.61,5,174,6,0,0,0,sales,2,0.169444444
13502,0.62,0.91,3,251,10,0,0,0,sales,2,0.091
13503,0.29,0.37,6,187,10,1,0,0,sales,0,0.222
13504,0.87,0.48,5,170,3,0,0,0,sales,1,0.4
13505,0.91,0.64,3,241,10,0,0,0,sales,2,0.064
13506,0.53,0.79,3,221,10,1,0,0,sales,2,0.079
13507,0.69,0.73,4,257,10,1,0,0,sales,2,0.097333333
13508,0.14,0.58,4,275,10,0,0,0,sales,2,0.077333333
13509,0.7,0.77,4,245,2,0,0,0,sales,1,0.77
13510,0.77,0.75,6,246,6,0,0,0,sales,1,0.375
13511,0.77,0.76,6,263,6,0,0,0,sales,1,0.38
13512,0.76,0.99,3,133,4,0,0,0,sales,1,0.37125
13513,0.66,0.49,4,157,3,0,0,0,sales,1,0.326666667
13514,0.5,0.95,3,198,4,0,0,0,accounting,1,0.35625
13515,0.57,0.9,5,145,3,0,0,0,accounting,1,0.75
13516,0.97,0.62,6,118,2,0,0,0,accounting,1,0.93
13517,0.26,0.99,5,184,5,0,0,0,hr,1,0.495
13518,0.72,0.62,3,243,2,1,0,0,hr,1,0.465
13519,0.83,0.93,3,247,2,0,0,0,hr,1,0.6975
13520,0.55,0.4,3,158,3,0,0,0,hr,1,0.2
13521,0.77,0.74,5,243,2,0,0,0,technical,1,0.925
13522,0.24,0.63,4,203,5,0,0,0,technical,1,0.252
13523,0.8,0.96,3,161,3,0,0,0,technical,1,0.48
13524,0.5,0.59,4,214,3,1,0,0,technical,1,0.393333333
13525,0.66,0.59,4,179,3,0,0,0,technical,1,0.393333333
13526,0.66,0.77,4,188,2,0,0,0,technical,1,0.77
13527,0.66,0.81,3,174,3,0,0,0,technical,1,0.405
13528,0.96,0.83,3,177,4,0,0,0,technical,1,0.31125
13529,0.75,0.94,5,194,4,0,0,0,technical,1,0.5875
13530,0.78,0.77,3,244,2,0,0,0,technical,2,0.385
13531,0.57,0.82,4,269,2,0,0,0,technical,2,0.546666667
13532,0.78,0.68,2,159,3,1,0,0,support,2,0.151111111
13533,0.57,0.88,4,140,2,0,0,0,support,2,0.586666667
13534,0.84,0.56,5,224,2,0,0,0,support,2,0.466666667
13535,0.23,0.94,5,242,4,0,0,0,support,2,0.391666667
13536,0.53,0.37,3,180,3,0,0,0,support,2,0.123333333
13537,0.82,0.71,3,150,3,0,0,0,support,2,0.236666667
13538,0.59,0.64,5,269,3,0,0,0,support,2,0.355555556
13539,0.5,0.52,2,178,2,0,0,0,support,2,0.173333333
13540,1,0.74,2,187,3,0,0,0,support,2,0.164444444
13541,0.94,0.61,3,140,2,0,0,0,support,2,0.305
13542,0.86,0.61,4,193,2,0,0,0,support,0,1.22
13543,0.73,0.49,4,243,2,0,0,0,technical,1,0.49
13544,0.49,0.94,3,144,3,1,0,0,technical,2,0.313333333
13545,0.79,0.73,2,147,2,0,0,0,technical,2,0.243333333
13546,0.83,0.5,6,165,3,0,0,0,management,2,0.333333333
13547,0.85,0.67,3,176,2,0,0,0,IT,2,0.335
13548,0.65,0.37,3,170,6,0,0,0,IT,1,0.0925
13549,0.94,0.65,4,213,2,1,0,0,IT,1,0.65
13550,0.76,0.81,4,242,2,0,0,0,IT,1,0.81
13551,0.77,0.54,4,139,3,1,0,0,IT,1,0.36
13552,0.77,0.91,4,239,3,1,0,0,product_mng,1,0.606666667
13553,0.59,0.64,5,123,2,0,0,0,product_mng,1,0.8
13554,0.69,0.9,3,185,4,0,0,0,product_mng,1,0.3375
13555,0.51,0.85,4,186,2,0,0,0,product_mng,1,0.85
13556,0.8,0.67,3,178,3,0,0,0,IT,1,0.335
13557,0.98,0.7,3,153,10,0,0,0,management,0,0.21
13558,0.69,0.72,4,185,10,1,0,0,management,0,0.288
13559,0.14,0.76,4,142,10,0,0,0,management,0,0.304
13560,0.95,0.9,4,221,10,1,0,0,management,0,0.36
13561,0.53,0.61,3,148,10,0,0,0,management,0,0.183
13562,0.64,0.52,5,258,10,1,0,0,management,0,0.26
13563,0.51,0.73,4,229,3,0,0,0,sales,1,0.486666667
13564,0.36,0.73,2,111,2,0,0,0,sales,1,0.365
13565,0.62,0.97,2,271,3,0,0,0,sales,1,0.323333333
13566,0.98,0.58,4,133,3,0,0,0,sales,1,0.386666667
13567,0.53,0.7,4,223,3,0,0,0,sales,1,0.466666667
13568,0.8,0.95,4,272,2,0,0,0,sales,1,0.95
13569,0.73,0.77,3,233,3,0,0,0,sales,2,0.256666667
13570,0.82,0.8,3,162,3,0,0,0,sales,2,0.266666667
13571,0.62,0.75,5,165,4,0,0,0,sales,2,0.3125
13572,0.87,0.48,5,242,3,0,0,0,sales,2,0.266666667
13573,0.43,0.65,4,124,2,0,0,0,sales,2,0.433333333
13574,0.57,0.6,2,163,3,0,0,0,sales,2,0.133333333
13575,0.91,0.77,3,144,3,0,0,0,sales,2,0.256666667
13576,0.75,0.59,5,149,4,0,0,0,sales,2,0.245833333
13577,0.76,0.8,5,217,2,0,0,0,sales,2,0.666666667
13578,0.85,0.49,4,139,2,0,0,0,sales,2,0.326666667
13579,0.56,0.67,3,270,2,0,0,0,sales,2,0.335
13580,0.86,0.84,3,177,3,0,0,0,sales,2,0.28
13581,0.21,0.43,5,175,2,1,0,0,sales,0,1.075
13582,0.94,0.59,3,151,2,0,0,0,sales,1,0.4425
13583,0.98,0.74,3,185,3,0,0,0,sales,2,0.246666667
13584,0.42,0.45,3,227,3,0,0,0,sales,2,0.15
13585,0.98,0.89,4,218,2,0,0,0,sales,2,0.593333333
13586,1,0.93,5,167,3,0,0,0,sales,2,0.516666667
13587,0.95,0.52,3,183,2,1,0,0,sales,1,0.39
13588,0.95,0.5,4,259,3,0,0,0,sales,1,0.333333333
13589,0.68,0.53,3,138,2,1,0,0,sales,1,0.3975
13590,0.64,0.38,5,122,4,0,0,0,sales,1,0.2375
13591,0.24,0.62,6,225,6,0,0,0,sales,1,0.31
13592,0.37,0.72,3,121,2,0,0,0,sales,1,0.54
13593,0.67,0.4,4,274,3,0,0,0,sales,1,0.266666667
13594,0.86,0.89,4,153,4,0,0,0,sales,1,0.445
13595,0.43,0.38,3,119,2,0,0,0,sales,1,0.285
13596,0.67,0.67,4,141,2,1,0,0,sales,1,0.67
13597,0.92,0.6,4,161,3,0,0,0,IT,1,0.4
13598,0.43,0.46,2,186,2,0,0,0,product_mng,1,0.23
13599,0.52,0.8,3,252,4,0,0,0,product_mng,1,0.3
13600,0.16,0.42,3,182,3,1,0,0,product_mng,1,0.21
13601,0.49,0.6,4,264,2,1,0,0,product_mng,1,0.6
13602,0.37,0.63,4,167,3,0,0,0,IT,1,0.42
13603,0.98,0.68,5,171,3,0,0,0,management,0,1.133333333
13604,0.33,0.97,5,130,4,0,0,0,management,0,1.2125
13605,0.14,0.79,5,271,4,0,0,0,management,0,0.9875
13606,0.54,0.79,5,249,3,1,0,0,management,0,1.316666667
13607,0.63,0.48,4,180,4,0,0,0,management,0,0.48
13608,0.55,0.69,4,220,3,1,0,0,management,0,0.92
13609,0.84,0.53,3,210,4,1,0,0,marketing,2,0.1325
13610,0.51,0.97,4,258,2,0,0,0,sales,2,0.646666667
13611,0.15,0.75,3,150,4,0,0,1,accounting,2,0.1875
13612,0.97,0.79,5,259,3,0,0,1,support,2,0.438888889
13613,0.67,0.69,3,231,3,0,0,1,technical,2,0.23
13614,0.48,0.67,4,220,3,0,0,1,management,2,0.297777778
13615,0.69,0.58,4,149,3,0,0,1,marketing,2,0.257777778
13616,0.6,0.62,3,238,4,0,0,1,marketing,2,0.155
13617,0.82,0.71,2,209,5,0,0,1,marketing,2,0.094666667
13618,0.86,0.95,4,149,3,0,0,1,sales,2,0.422222222
13619,0.69,0.59,4,264,3,0,0,0,sales,2,0.262222222
13620,0.87,0.87,5,207,2,0,0,0,sales,0,2.175
13621,0.17,0.78,3,239,6,0,0,0,sales,1,0.195
13622,0.94,0.51,6,239,5,0,0,0,sales,2,0.204
13623,0.5,1,4,258,3,0,0,0,sales,2,0.444444444
13624,0.16,0.72,3,203,3,0,0,0,sales,2,0.24
13625,0.89,0.99,2,258,3,0,0,0,sales,2,0.22
13626,0.69,0.51,3,257,3,1,0,0,IT,1,0.255
13627,0.5,0.51,5,134,3,0,0,0,product_mng,1,0.425
13628,0.16,0.46,6,240,2,0,0,0,product_mng,1,0.69
13629,0.75,0.99,2,237,5,1,0,0,product_mng,1,0.198
13630,0.64,0.66,5,157,2,0,0,0,product_mng,1,0.825
13631,0.78,0.43,4,275,3,0,0,0,IT,1,0.286666667
13632,0.81,0.74,2,228,3,0,0,0,management,0,0.493333333
13633,0.55,0.58,3,254,2,0,0,0,management,0,0.87
13634,0.53,0.53,4,257,2,0,0,0,management,0,1.06
13635,0.69,0.73,3,231,2,1,0,0,management,0,1.095
13636,0.8,0.53,3,217,3,0,0,0,management,0,0.53
13637,0.77,0.98,3,286,6,0,0,0,management,0,0.49
13638,0.84,0.8,4,236,3,0,0,0,marketing,1,0.533333333
13639,0.64,0.55,4,215,2,0,0,0,sales,1,0.55
13640,0.78,0.57,4,157,3,0,0,0,accounting,1,0.38
13641,0.67,0.7,3,149,3,0,0,0,support,1,0.35
13642,0.81,0.77,3,221,2,0,0,0,technical,1,0.5775
13643,0.91,0.82,4,238,2,0,0,0,management,1,0.82
13644,0.75,0.89,6,250,2,0,0,0,marketing,2,0.89
13645,0.78,0.96,3,202,4,1,0,0,marketing,2,0.24
13646,0.54,0.52,4,173,2,0,0,0,marketing,2,0.346666667
13647,0.77,0.71,5,250,3,1,0,0,sales,2,0.394444444
13648,0.89,0.63,4,270,3,1,0,0,sales,2,0.28
13649,0.16,0.98,3,232,5,0,0,0,sales,2,0.196
13650,0.77,0.99,4,260,3,0,0,0,sales,2,0.44
13651,0.69,0.48,5,232,4,0,0,0,sales,2,0.2
13652,0.61,0.81,4,134,3,0,0,0,sales,2,0.36
13653,0.59,0.81,4,189,3,0,0,0,sales,2,0.36
13654,0.58,0.8,4,113,3,0,0,0,IT,2,0.355555556
13655,0.88,0.67,5,264,3,0,0,0,product_mng,2,0.372222222
13656,0.51,0.63,5,260,2,0,0,0,product_mng,0,1.575
13657,0.31,0.7,3,132,3,0,0,0,product_mng,1,0.35
13658,0.52,0.52,4,168,3,0,0,0,product_mng,2,0.231111111
13659,0.57,0.46,3,186,3,1,0,0,IT,2,0.153333333
13660,0.5,0.77,3,267,2,0,0,0,management,0,1.155
13661,0.74,0.63,3,180,3,0,0,0,management,0,0.63
13662,0.74,0.77,3,211,3,0,0,0,management,0,0.77
13663,0.82,0.51,2,268,2,0,0,0,management,0,0.51
13664,0.74,0.71,3,206,3,0,0,0,management,0,0.71
13665,0.2,0.59,6,113,3,0,0,0,management,0,1.18
13666,0.63,0.48,4,179,3,0,0,0,marketing,1,0.32
13667,0.19,0.8,6,157,6,1,0,0,sales,1,0.4
13668,0.4,0.62,4,127,5,0,0,0,accounting,1,0.248
13669,0.71,0.37,2,179,5,0,0,1,support,1,0.074
13670,0.84,0.73,4,197,3,0,0,1,technical,1,0.486666667
13671,0.59,0.84,4,251,4,1,0,1,management,1,0.42
13672,0.57,0.85,4,250,3,1,0,1,marketing,1,0.566666667
13673,0.81,0.61,2,176,5,0,0,1,marketing,1,0.122
13674,0.8,0.7,4,246,3,0,0,1,marketing,1,0.466666667
13675,0.49,0.66,3,155,3,0,0,1,sales,1,0.33
13676,0.55,0.64,3,178,2,0,0,1,sales,1,0.48
13677,0.68,0.4,3,213,5,1,0,1,sales,1,0.12
13678,0.55,0.67,3,150,2,0,0,1,sales,1,0.5025
13679,0.59,0.62,3,166,2,0,0,0,sales,1,0.465
13680,0.91,0.8,5,169,4,0,0,0,sales,1,0.5
13681,0.48,0.9,4,208,3,0,0,0,sales,1,0.6
13682,0.84,0.66,3,209,2,0,0,0,sales,1,0.495
13683,0.73,0.54,4,167,3,0,0,0,IT,2,0.24
13684,0.28,0.59,6,281,3,0,0,0,product_mng,2,0.393333333
13685,0.77,0.65,3,156,4,0,0,0,product_mng,2,0.1625
13686,0.67,0.65,3,265,3,0,0,0,product_mng,2,0.216666667
13687,0.5,0.53,3,142,3,1,0,0,product_mng,2,0.176666667
13688,0.32,0.47,3,143,4,0,0,0,IT,2,0.1175
13689,0.57,0.78,3,134,3,0,0,0,RandD,2,0.26
13690,0.51,0.8,5,268,3,0,0,0,RandD,2,0.444444444
13691,0.61,0.6,3,255,2,0,0,0,RandD,2,0.3
13692,0.83,0.73,4,157,2,0,0,0,RandD,2,0.486666667
13693,0.87,0.97,5,151,3,0,0,0,RandD,2,0.538888889
13694,0.7,0.63,3,157,2,0,0,0,RandD,2,0.315
13695,0.78,0.65,3,139,3,0,0,0,marketing,0,0.65
13696,0.71,0.53,4,196,2,1,0,0,sales,1,0.53
13697,0.68,0.99,3,159,2,0,0,0,accounting,2,0.495
13698,0.75,0.53,4,224,4,1,0,0,support,2,0.176666667
13699,0.7,0.53,3,215,7,1,0,0,technical,2,0.075714286
13700,0.59,0.94,5,157,7,1,0,0,management,2,0.223809524
13701,0.64,0.87,4,157,7,0,0,0,marketing,1,0.248571429
13702,0.61,0.88,5,146,7,1,0,0,marketing,1,0.314285714
13703,0.77,0.49,2,286,7,0,0,0,marketing,1,0.07
13704,0.51,0.64,3,203,3,0,0,0,sales,1,0.32
13705,0.49,0.49,3,168,7,0,0,0,sales,1,0.105
13706,0.77,0.75,3,170,7,0,0,0,sales,1,0.160714286
13707,0.31,0.86,3,266,7,0,0,0,sales,1,0.184285714
13708,0.54,0.76,3,183,3,0,0,0,sales,1,0.38
13709,0.56,0.66,4,264,3,0,0,0,sales,1,0.44
13710,0.65,0.77,4,205,3,0,0,0,sales,1,0.513333333
13711,0.49,0.36,2,192,3,0,0,0,sales,1,0.12
13712,0.82,0.79,3,176,3,0,0,0,technical,1,0.395
13713,0.6,0.52,3,183,2,0,0,0,support,1,0.39
13714,0.64,0.63,3,156,6,1,0,0,support,1,0.1575
13715,0.7,0.68,3,150,3,0,0,0,support,1,0.34
13716,0.65,0.89,4,204,8,1,0,0,support,1,0.2225
13717,0.69,0.78,5,131,8,0,0,0,support,1,0.24375
13718,0.93,0.74,5,248,8,1,0,0,support,1,0.23125
13719,0.55,0.52,4,168,8,0,0,0,support,1,0.13
13720,0.75,0.87,4,146,8,1,0,0,support,1,0.2175
13721,0.47,0.43,4,246,3,0,0,0,support,1,0.286666667
13722,0.72,0.88,5,216,10,1,0,0,support,2,0.146666667
13723,0.59,0.92,3,203,10,0,0,0,support,2,0.092
13724,0.98,0.49,3,199,10,0,0,0,technical,2,0.049
13725,0.39,0.52,2,102,8,0,0,0,technical,2,0.043333333
13726,0.93,0.87,4,139,8,0,0,0,technical,2,0.145
13727,0.71,0.97,5,208,8,1,0,0,management,2,0.202083333
13728,0.49,0.54,4,215,4,0,0,0,IT,2,0.18
13729,0.63,0.93,4,233,3,0,0,0,IT,2,0.413333333
13730,0.45,0.64,3,169,10,0,0,0,IT,2,0.064
13731,0.77,0.64,3,190,10,1,0,0,IT,2,0.064
13732,0.77,0.63,4,236,7,0,0,0,IT,2,0.12
13733,0.5,0.92,4,266,7,0,0,0,product_mng,2,0.175238095
13734,0.45,0.42,4,156,7,0,0,0,product_mng,0,0.24
13735,0.81,0.47,4,153,7,0,0,0,product_mng,1,0.134285714
13736,0.83,0.67,3,175,3,0,0,0,product_mng,2,0.223333333
13737,0.47,0.76,6,174,10,0,0,0,IT,2,0.152
13738,0.25,0.89,4,154,10,0,0,0,management,0,0.356
13739,0.89,0.55,5,251,10,0,0,0,management,0,0.275
13740,0.97,0.57,3,164,10,0,0,0,management,0,0.171
13741,0.6,0.65,2,225,10,0,0,0,management,0,0.13
13742,0.67,0.72,2,134,10,0,0,0,management,0,0.144
13743,0.89,0.77,3,144,3,0,0,0,management,0,0.77
13744,0.6,0.91,5,211,3,0,0,0,sales,1,0.758333333
13745,0.64,0.79,4,139,3,0,0,0,sales,1,0.526666667
13746,0.57,0.66,3,268,3,0,0,0,sales,1,0.33
13747,0.56,0.98,5,171,3,1,0,0,sales,1,0.816666667
13748,0.6,0.9,4,260,2,0,0,0,sales,2,0.6
13749,0.17,0.66,6,224,3,0,0,0,sales,2,0.44
13750,0.74,0.49,4,233,3,0,0,0,sales,2,0.217777778
13751,0.44,0.41,3,125,7,0,0,0,sales,2,0.058571429
13752,0.51,0.89,4,233,7,0,0,0,sales,2,0.16952381
13753,0.86,0.57,3,162,7,0,0,0,sales,2,0.081428571
13754,0.96,0.48,4,198,7,0,0,0,sales,2,0.091428571
13755,0.87,0.82,4,198,7,0,0,0,sales,2,0.156190476
13756,0.58,0.79,3,243,3,1,0,0,sales,2,0.263333333
13757,0.24,0.56,4,281,7,0,0,0,sales,2,0.106666667
13758,0.42,0.8,4,259,7,1,0,0,sales,2,0.152380952
13759,0.65,0.94,4,184,7,0,0,0,sales,2,0.179047619
13760,0.73,0.92,6,189,3,1,0,0,sales,2,0.613333333
13761,0.63,0.6,4,258,3,0,0,0,sales,2,0.266666667
13762,0.95,0.48,4,225,3,0,0,0,sales,2,0.213333333
13763,0.52,0.83,5,145,3,0,0,0,sales,2,0.461111111
13764,0.96,0.55,3,164,3,0,0,0,sales,2,0.183333333
13765,0.66,0.51,4,254,2,0,0,0,sales,2,0.34
13766,0.98,0.44,4,154,6,1,0,0,sales,2,0.097777778
13767,0.56,0.79,5,248,3,0,0,0,sales,2,0.438888889
13768,0.97,0.54,3,154,8,1,0,0,sales,2,0.0675
13769,0.72,0.92,3,242,8,0,0,0,sales,2,0.115
13770,0.74,0.78,4,194,8,0,0,0,sales,2,0.13
13771,0.2,0.6,5,261,8,0,0,0,sales,2,0.125
13772,0.73,0.56,3,245,8,0,0,0,sales,2,0.07
13773,0.76,0.79,3,247,3,0,0,0,sales,1,0.395
13774,0.65,0.54,4,147,10,0,0,0,sales,1,0.108
13775,0.66,0.5,3,139,10,1,0,0,sales,1,0.075
13776,0.96,0.97,6,137,10,0,0,0,sales,1,0.291
13777,0.57,0.55,4,177,8,0,0,0,sales,1,0.1375
13778,0.61,0.82,4,184,8,0,0,0,IT,1,0.205
13779,0.57,0.69,3,212,8,0,0,0,product_mng,1,0.129375
13780,0.59,0.47,3,159,4,0,0,0,product_mng,1,0.17625
13781,0.92,0.68,4,178,3,0,0,0,product_mng,1,0.453333333
13782,0.79,0.56,3,149,10,0,0,0,product_mng,1,0.084
13783,0.95,0.66,4,223,10,0,0,0,IT,1,0.132
13784,0.24,0.81,6,263,7,0,0,0,management,0,0.694285714
13785,0.49,0.52,4,161,7,0,0,0,management,0,0.297142857
13786,0.49,0.68,3,192,7,0,0,0,management,0,0.291428571
13787,0.97,0.51,5,215,7,0,0,0,management,0,0.364285714
13788,0.55,0.78,4,261,3,0,0,0,management,0,1.04
13789,0.76,0.56,5,222,10,0,0,0,management,0,0.28
13790,0.53,0.99,3,223,10,0,0,0,marketing,1,0.1485
13791,0.51,0.86,3,182,10,0,0,0,sales,1,0.129
13792,0.57,0.93,2,204,10,0,0,0,accounting,1,0.093
13793,0.58,0.91,3,195,10,0,0,0,support,1,0.1365
13794,0.6,0.98,4,146,10,0,0,0,technical,1,0.196
13795,0.65,0.74,4,233,4,1,0,0,management,1,0.37
13796,0.91,0.75,2,147,3,0,0,0,marketing,1,0.25
13797,0.65,0.55,3,156,5,0,0,0,marketing,1,0.165
13798,0.18,0.49,3,240,2,1,0,0,marketing,1,0.3675
13799,0.66,0.9,4,177,7,0,0,0,sales,1,0.257142857
13800,0.78,0.8,3,135,7,0,0,0,sales,2,0.114285714
13801,0.82,0.65,5,178,7,1,0,0,sales,2,0.154761905
13802,0.54,0.64,3,190,7,0,0,0,sales,2,0.091428571
13803,0.95,0.84,3,240,7,0,0,0,sales,2,0.12
13804,0.65,0.85,4,172,3,0,0,0,sales,2,0.377777778
13805,0.83,0.55,3,271,7,0,0,0,sales,2,0.078571429
13806,0.15,0.6,5,188,7,0,0,0,sales,2,0.142857143
13807,0.59,0.59,4,197,7,0,0,0,IT,2,0.112380952
13808,0.99,0.94,5,151,3,0,0,0,product_mng,2,0.522222222
13809,0.76,0.72,3,263,3,0,0,0,product_mng,2,0.24
13810,0.64,0.67,2,223,3,0,0,0,product_mng,2,0.148888889
13811,0.95,0.75,4,151,3,0,0,0,product_mng,2,0.333333333
13812,0.53,0.66,3,191,3,0,0,0,IT,0,0.66
13813,0.59,0.5,2,162,2,0,0,0,management,0,0.5
13814,0.69,0.86,5,195,6,0,0,0,management,0,0.716666667
13815,0.5,0.49,4,222,3,0,0,0,management,0,0.653333333
13816,0.89,0.96,3,179,8,0,0,0,management,0,0.36
13817,0.56,0.39,3,106,8,0,0,0,management,0,0.14625
13818,0.77,0.68,3,214,8,1,0,0,management,0,0.255
13819,0.15,0.75,3,259,8,1,0,0,marketing,0,0.28125
13820,0.88,0.58,3,145,8,0,0,0,sales,1,0.10875
13821,0.89,0.86,4,153,3,0,0,0,accounting,1,0.573333333
13822,0.65,0.52,2,117,10,1,0,0,support,1,0.052
13823,0.58,0.99,3,207,10,0,0,0,technical,1,0.1485
13824,0.56,0.85,3,265,10,1,0,0,management,1,0.1275
13825,0.25,0.72,5,279,8,0,0,0,marketing,1,0.225
13826,0.87,0.89,4,225,8,0,0,0,marketing,1,0.2225
13827,0.62,0.4,3,158,8,1,0,0,marketing,1,0.075
13828,0.72,0.75,4,211,4,0,0,0,sales,2,0.25
13829,0.49,0.94,4,175,3,0,0,0,sales,2,0.417777778
13830,0.57,0.91,4,224,10,0,0,0,sales,2,0.121333333
13831,0.63,0.65,3,190,10,0,0,0,sales,2,0.065
13832,0.91,0.63,5,240,7,0,0,0,sales,2,0.15
13833,0.7,0.68,5,225,7,0,0,0,sales,2,0.161904762
13834,0.66,0.95,5,192,7,0,0,0,sales,2,0.226190476
13835,0.77,0.48,5,262,7,0,0,0,IT,2,0.114285714
13836,0.68,0.97,3,250,3,1,0,0,product_mng,2,0.323333333
13837,0.34,0.46,3,155,10,0,0,0,product_mng,2,0.046
13838,0.97,0.64,4,238,10,1,0,0,product_mng,2,0.085333333
13839,0.57,0.75,4,249,10,0,0,0,product_mng,2,0.1
13840,0.66,0.65,3,272,10,0,0,0,IT,2,0.065
13841,0.68,0.67,4,162,10,0,0,0,management,0,0.268
13842,0.49,0.78,4,254,10,0,0,0,management,0,0.312
13843,0.72,0.66,4,184,3,0,0,0,management,0,0.88
13844,0.77,0.89,4,269,10,0,0,0,management,0,0.356
13845,0.77,0.73,3,201,10,0,0,0,management,0,0.219
13846,0.59,0.73,4,247,10,0,0,0,management,0,0.292
13847,0.41,0.67,6,221,10,0,0,0,marketing,2,0.134
13848,0.94,0.64,5,247,10,0,0,0,sales,2,0.106666667
13849,0.91,0.61,4,135,10,0,0,0,accounting,2,0.081333333
13850,0.7,0.84,3,260,4,1,0,0,support,2,0.21
13851,0.51,0.52,3,188,3,0,0,0,technical,0,0.52
13852,0.22,0.7,4,159,5,0,0,0,management,1,0.28
13853,0.69,0.65,3,153,2,0,0,0,marketing,2,0.325
13854,0.2,0.68,5,167,7,0,0,0,marketing,2,0.161904762
13855,0.9,0.85,3,158,7,0,0,0,marketing,2,0.121428571
13856,0.76,0.85,3,180,7,0,0,0,sales,2,0.121428571
13857,0.88,0.51,3,211,7,0,0,0,sales,2,0.072857143
13858,0.31,0.63,4,104,7,1,0,0,sales,2,0.12
13859,0.17,0.66,6,174,3,0,0,0,sales,2,0.44
13860,0.91,0.77,3,195,7,0,0,0,sales,2,0.11
13861,0.97,0.38,5,211,7,1,0,0,sales,2,0.09047619
13862,0.61,0.77,5,232,7,0,0,0,sales,2,0.183333333
13863,0.74,0.67,5,216,3,0,0,0,sales,1,0.558333333
13864,0.65,0.82,5,265,3,0,0,0,IT,1,0.683333333
13865,0.87,0.73,5,184,3,0,0,0,product_mng,1,0.608333333
13866,0.56,0.71,5,244,3,0,0,0,product_mng,1,0.591666667
13867,0.78,0.69,4,202,3,0,0,0,product_mng,1,0.46
13868,0.73,0.57,3,146,2,0,0,0,product_mng,1,0.4275
13869,0.66,0.78,4,161,6,0,0,0,IT,1,0.26
13870,0.15,0.81,5,280,3,1,0,0,RandD,0,1.35
13871,0.52,0.69,5,208,8,1,0,0,RandD,1,0.215625
13872,0.44,0.66,6,134,8,0,0,0,RandD,0,0.495
13873,0.7,0.7,3,162,8,0,0,0,RandD,0,0.2625
13874,0.63,0.52,5,209,8,1,0,0,RandD,1,0.1625
13875,0.89,0.59,3,265,8,0,0,0,RandD,1,0.110625
13876,0.96,0.85,4,173,3,0,0,0,marketing,0,1.133333333
13877,0.98,0.99,4,261,10,1,0,0,sales,1,0.198
13878,0.62,0.82,3,204,10,0,0,0,accounting,2,0.082
13879,0.62,0.73,3,144,10,1,0,0,support,0,0.219
13880,0.69,0.43,5,113,8,0,0,0,technical,2,0.089583333
13881,0.5,0.91,4,144,8,0,0,0,management,2,0.151666667
13882,0.71,0.93,5,140,8,0,0,0,marketing,2,0.19375
13883,0.5,0.68,3,245,4,0,0,0,marketing,2,0.17
13884,0.93,0.6,3,188,3,0,0,0,marketing,0,0.6
13885,0.95,0.77,5,199,10,1,0,0,sales,2,0.128333333
13886,0.17,0.61,6,154,10,1,0,0,sales,2,0.122
13887,0.92,0.68,4,138,7,0,0,0,sales,2,0.12952381
13888,0.64,0.48,3,147,7,0,0,0,sales,0,0.205714286
13889,0.27,0.42,6,173,7,0,0,0,sales,2,0.12
13890,0.66,0.87,3,223,7,0,0,0,sales,0,0.372857143
13891,0.59,0.69,3,200,3,0,0,0,sales,1,0.345
13892,0.93,0.98,4,189,10,0,0,0,sales,2,0.130666667
13893,0.58,0.67,5,133,10,0,0,0,technical,2,0.111666667
13894,0.96,0.6,3,160,10,0,0,0,support,2,0.06
13895,0.69,0.85,3,153,10,0,0,0,support,2,0.085
13896,0.41,0.38,4,142,10,1,0,0,support,1,0.076
13897,0.36,0.41,3,167,10,0,0,0,support,1,0.0615
13898,0.71,0.78,4,227,2,0,0,0,support,1,0.78
13899,0.94,0.9,4,144,4,0,0,0,support,1,0.45
13900,0.51,0.76,4,140,3,0,0,0,support,1,0.506666667
13901,0.83,0.48,4,220,3,1,0,0,support,1,0.32
13902,0.22,0.62,3,180,3,0,0,0,support,1,0.31
13903,0.66,0.89,4,173,4,0,0,0,support,1,0.445
13904,0.14,0.58,3,179,5,0,0,0,support,1,0.174
13905,0.16,0.96,5,137,5,1,0,0,technical,1,0.48
13906,0.81,0.78,3,165,3,0,0,0,technical,0,0.78
13907,0.73,0.94,3,177,3,0,0,0,technical,1,0.47
13908,0.7,0.58,5,168,3,0,0,0,management,1,0.483333333
13909,0.62,0.73,3,245,4,0,0,0,IT,1,0.27375
13910,0.5,0.83,5,258,2,0,0,0,IT,1,1.0375
