ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1310,40,0,1,695,1,14,3,1,0,1310,0,1,57,2,3,5,2,1,1222,1131,2,0,1,3,0,1,0,0,23,3,2,2,2,2,2
1311,0,0,0,844,1,13,2,3,0,1311,1,0,3,2,0,6,2,2,19,350,1,0,0,5,0,2,0,0,0,4,0,0,0,0,0
1312,13,1,2,162,0,17,4,0,0,1312,3,1,59,3,0,1,0,1,323,1124,0,0,0,6,0,2,0,0,2,4,2,1,0,0,0
1313,11,1,2,159,0,12,2,0,0,1313,0,1,26,1,0,1,0,0,141,58,4,0,1,4,0,3,0,3,4,3,2,2,2,2,0
1314,27,0,0,310,2,1,3,1,0,1314,2,0,37,2,1,7,2,1,686,1013,4,0,0,11,1,1,0,2,10,3,3,8,7,5,7
1315,18,0,2,202,1,1,3,4,0,1315,3,0,43,2,1,6,1,1,920,1006,4,0,1,11,1,3,0,1,15,2,2,1,0,0,0
1316,25,0,1,839,2,1,3,1,0,1316,0,1,62,2,1,7,3,1,771,983,1,0,0,9,1,2,0,1,7,5,2,7,7,7,7
1317,9,0,1,750,1,4,1,1,0,1317,3,0,23,2,0,2,3,2,159,1026,0,0,1,3,0,2,0,0,6,3,1,5,4,0,2
1318,11,0,1,299,1,19,0,3,0,1318,3,1,10,2,0,2,3,1,446,291,1,0,0,2,0,1,0,0,11,3,3,11,8,3,10
1319,14,0,1,764,2,9,3,2,0,1319,3,1,49,2,1,7,3,2,601,1380,8,0,0,2,0,2,0,0,4,2,3,0,0,0,0
1320,24,0,0,161,1,9,3,5,0,1320,2,1,8,2,0,6,2,1,320,245,3,0,0,11,1,1,0,2,10,1,1,6,3,3,3
1321,29,0,2,73,1,8,3,1,0,1321,1,0,34,2,0,2,2,2,67,193,4,0,0,1,0,2,0,0,7,2,2,2,2,2,0
1322,28,0,2,393,1,1,1,1,0,1322,3,1,52,2,2,4,3,0,997,1037,3,0,0,3,0,2,0,1,12,4,1,9,8,4,7
1323,10,0,0,114,0,0,1,1,0,1323,2,1,13,2,0,1,3,0,253,498,1,0,0,4,0,1,0,1,3,2,2,3,2,2,2
1324,11,0,2,406,1,28,0,1,0,1324,3,1,63,0,1,0,2,0,848,1105,8,0,0,6,0,3,0,2,11,3,2,7,0,1,6
1325,24,0,2,651,1,7,2,1,0,1325,3,1,51,2,0,2,2,2,466,673,4,0,0,2,0,3,0,0,8,3,2,0,0,0,0
1326,14,1,2,194,2,1,3,2,0,1326,2,1,52,1,1,7,1,2,1062,1386,7,0,1,1,0,2,0,0,7,3,1,2,2,2,2
1327,28,0,2,765,2,2,2,5,0,1327,0,0,15,3,3,7,0,0,1173,334,2,0,0,1,0,3,0,1,25,5,2,19,17,2,8
1328,9,0,2,408,2,22,0,3,0,1328,1,0,6,1,1,8,2,1,411,292,1,0,0,10,1,3,0,1,9,5,2,9,8,5,8
1329,11,0,2,160,0,5,0,3,0,1329,3,1,57,1,0,1,1,1,284,768,1,0,0,0,0,3,0,0,1,3,2,1,0,0,0
1330,25,0,2,460,1,5,2,3,0,1330,0,0,51,1,4,3,2,1,1320,1187,7,0,0,2,0,3,0,0,21,2,2,16,12,6,14
1331,30,0,2,703,1,9,2,1,0,1331,3,1,61,1,4,5,1,1,1337,669,4,0,0,1,0,3,0,0,29,3,2,22,10,12,9
1332,11,1,1,221,1,23,1,1,0,1332,3,1,43,1,0,6,3,2,177,730,1,0,1,13,1,1,0,0,1,3,1,1,0,1,0
1333,28,1,2,723,2,9,2,1,0,1333,2,0,34,2,2,7,1,1,932,694,5,0,0,10,1,2,0,3,14,2,2,8,7,0,7
1334,9,0,1,644,1,14,2,1,0,1334,3,0,47,1,0,6,0,1,626,1273,0,0,0,8,0,3,0,1,8,2,1,7,6,7,3
1335,21,0,2,468,1,18,3,4,0,1335,3,1,11,2,1,6,3,0,455,173,8,0,0,3,0,1,0,3,7,2,2,2,2,2,2
1336,37,0,2,469,1,1,3,5,0,1336,1,1,68,1,0,6,3,1,237,347,8,0,0,9,1,1,0,1,19,2,3,5,2,0,4
1337,10,0,2,667,2,2,2,3,0,1337,1,0,48,2,0,8,1,1,300,89,1,0,0,8,0,3,0,1,1,3,2,1,0,0,0
1338,12,1,2,533,2,8,2,3,0,1338,1,1,59,2,0,8,3,2,3,805,1,0,0,2,0,2,0,0,1,3,1,1,0,0,0
1339,4,1,2,181,1,6,0,1,0,1339,3,1,45,2,0,6,1,2,184,1383,1,0,1,12,1,0,0,0,1,2,2,1,0,0,0
1340,18,0,2,731,2,9,3,5,0,1340,1,0,33,1,1,7,2,1,769,237,1,0,1,2,0,0,0,1,10,4,2,10,9,1,7
1341,13,0,2,135,1,19,2,1,0,1341,1,1,59,2,1,2,2,0,508,947,1,0,0,0,0,0,0,1,10,2,2,10,8,0,2
1342,16,0,2,876,2,3,2,1,0,1342,2,1,34,2,2,7,3,1,1050,1304,2,0,1,2,0,3,0,3,9,3,2,5,3,1,0
1343,11,0,2,313,1,6,2,1,0,1343,3,1,29,2,0,2,0,2,50,996,3,0,0,3,0,1,0,0,11,2,2,3,2,1,2
1344,19,0,2,435,1,6,3,3,0,1344,3,1,48,2,1,6,0,1,525,671,5,0,1,11,1,2,0,1,16,2,2,5,3,0,4
1345,17,0,2,81,1,15,1,4,0,1345,3,0,14,1,1,4,1,1,631,1350,0,0,1,0,0,3,0,0,4,2,2,3,2,0,2
1346,27,0,2,285,1,24,1,1,0,1346,1,0,63,1,1,4,3,1,798,1276,0,0,0,2,0,3,0,2,10,2,1,9,8,3,8
1347,18,0,1,693,0,1,0,0,0,1347,1,1,64,1,1,1,3,2,453,119,1,0,0,10,1,3,0,0,10,2,1,10,1,0,8
1348,22,0,2,648,1,0,3,1,0,1348,0,1,68,2,3,3,0,0,1247,969,2,0,0,0,0,0,0,1,22,3,2,19,7,11,16
1349,8,0,2,239,1,0,1,1,0,1349,1,0,60,1,0,6,2,1,318,739,1,0,1,2,0,2,0,1,1,3,1,1,0,1,0
1350,9,0,2,258,2,1,1,3,0,1350,0,0,59,3,1,7,2,2,863,1425,0,0,0,3,0,1,0,0,9,5,1,8,7,0,7
1351,30,0,1,10,1,21,2,3,0,1351,3,0,28,2,3,3,3,0,1262,19,3,0,0,0,0,1,0,1,24,3,2,22,17,4,7
1352,26,0,2,48,1,0,3,1,0,1352,1,1,48,3,1,0,0,1,667,430,2,0,0,4,0,3,0,1,10,5,2,2,0,2,2
1353,16,1,0,545,1,15,3,5,0,1353,3,1,55,0,0,6,0,1,126,719,1,0,1,12,1,1,0,1,5,2,2,5,2,3,0
1354,38,1,2,662,1,23,1,1,0,1354,0,1,67,2,0,2,3,2,216,484,1,0,0,5,0,3,0,0,5,3,2,4,2,1,0
1355,18,0,2,151,2,16,1,2,0,1355,2,1,3,1,1,7,1,1,756,851,2,0,0,5,0,2,0,2,12,1,0,4,2,1,3
1356,23,0,2,153,2,7,2,2,0,1356,2,0,24,2,1,7,1,1,550,1415,5,0,0,10,1,2,0,1,14,3,2,5,4,1,4
1357,24,0,2,823,1,5,2,3,0,1357,2,1,53,2,2,5,0,1,1180,735,9,0,0,2,0,1,0,1,18,3,3,13,7,5,7
1358,13,0,2,608,2,9,1,3,0,1358,2,0,56,2,1,7,3,0,877,1042,2,0,1,0,0,3,0,1,8,2,2,5,2,1,4
1359,16,0,2,410,2,2,0,3,0,1359,3,0,45,1,1,7,3,1,977,836,3,0,1,1,0,2,0,0,9,3,1,4,2,0,1
1360,13,0,2,231,1,3,2,3,0,1360,0,0,32,3,0,2,2,0,469,806,8,0,0,1,0,1,0,1,4,0,1,2,2,2,2
1361,8,0,1,620,1,5,2,4,0,1361,2,1,31,3,0,2,3,1,201,295,0,0,0,7,0,0,0,1,8,3,2,7,7,7,7
1362,27,0,1,750,1,0,3,3,0,1362,1,1,14,2,1,0,2,2,732,722,4,0,0,1,0,2,0,0,12,3,2,4,2,0,3
1363,15,0,2,79,2,9,3,2,0,1363,1,1,13,2,1,7,2,2,753,493,1,0,0,3,0,1,0,0,10,2,1,10,4,0,9
1364,10,0,1,435,2,0,1,1,0,1364,2,1,12,1,1,7,3,1,907,984,1,0,1,1,0,2,0,1,7,2,2,7,7,0,7
1365,11,1,1,416,2,23,2,5,0,1365,2,1,15,3,0,8,0,2,4,506,1,0,0,6,0,3,0,0,1,3,2,1,0,0,0
1366,21,0,0,720,2,20,3,1,0,1366,0,0,2,0,1,7,2,1,778,105,6,0,0,8,0,2,0,1,10,1,2,3,2,1,2
1367,9,0,2,790,1,1,3,5,0,1367,1,1,11,2,0,6,1,1,100,239,1,0,0,0,0,2,0,1,6,3,1,5,3,1,2
1368,16,0,1,410,1,21,3,4,0,1368,2,1,56,1,1,6,3,1,782,1403,1,0,1,4,0,1,0,0,16,3,2,15,10,6,11
1369,10,1,2,873,2,12,1,2,0,1369,3,0,54,2,1,7,2,2,1059,1241,3,0,1,0,0,3,0,0,6,0,2,2,0,2,2
1370,29,0,0,665,1,13,3,5,0,1370,2,1,34,2,1,6,1,1,743,5,8,0,0,7,0,2,0,1,16,4,3,8,7,1,7
1371,38,0,2,852,2,10,4,2,0,1371,3,0,59,1,1,7,0,1,728,1055,4,0,0,5,0,2,0,1,6,3,2,0,0,0,0
1372,21,0,2,483,1,8,1,3,0,1372,0,1,57,2,1,4,0,1,685,602,1,0,0,14,1,3,0,1,10,3,2,10,0,7,9
1373,20,0,1,821,1,7,2,3,0,1373,3,0,28,1,1,6,1,0,75,928,1,0,1,5,0,2,0,1,20,3,2,20,11,0,7
1374,40,0,2,323,2,20,2,1,0,1374,3,0,42,2,3,3,3,1,1278,562,4,0,1,2,0,2,0,1,29,2,1,1,0,0,0
1375,14,1,1,89,1,4,1,1,0,1375,0,0,17,3,0,6,2,2,173,759,3,0,1,3,0,0,0,0,8,2,2,4,1,0,3
1376,20,0,2,688,1,8,1,1,0,1376,1,1,41,2,0,6,3,0,625,710,2,0,0,8,0,3,0,2,10,0,3,5,2,0,3
1377,31,0,1,601,1,1,0,1,0,1377,1,1,12,2,4,5,3,1,1308,678,3,0,0,4,0,3,0,0,28,3,2,5,4,4,3
1378,24,0,2,196,2,11,3,2,0,1378,1,1,47,2,1,7,3,0,676,39,3,0,1,1,0,2,0,2,14,4,2,0,0,0,0
1379,9,1,1,781,0,21,2,0,0,1379,0,0,28,1,0,1,1,1,304,1002,1,0,0,1,0,0,0,0,1,2,2,1,0,0,0
1380,17,0,2,376,2,17,3,3,0,1380,1,1,41,2,1,7,0,1,758,800,0,0,0,5,0,3,0,1,6,2,0,5,3,0,4
1381,10,0,0,625,1,15,2,3,0,1381,2,1,19,2,0,6,2,2,78,4,1,0,0,3,0,2,0,0,5,3,1,5,3,1,4
1382,13,0,0,552,1,2,1,3,0,1382,2,1,18,2,0,6,0,0,344,106,1,0,1,2,0,3,0,1,4,3,3,4,2,2,3
1383,18,0,0,788,1,8,3,1,0,1383,0,1,36,3,0,2,1,1,286,418,1,0,0,11,1,1,0,0,5,3,2,5,4,0,2
1384,16,0,2,527,2,0,2,2,0,1384,0,1,2,2,2,7,3,2,1061,277,1,0,0,10,1,0,0,0,14,3,1,14,8,2,1
1385,16,0,2,712,2,12,3,3,0,1385,3,1,9,2,2,7,2,0,1001,1213,1,0,0,7,0,2,0,1,9,2,1,8,7,1,1
1386,8,0,2,41,1,0,2,3,0,1386,2,1,65,2,0,2,0,2,305,1040,0,0,0,2,0,3,0,0,8,6,1,7,7,7,6
1387,11,0,2,24,1,0,2,1,0,1387,0,1,59,2,1,0,0,1,725,252,0,0,0,1,0,0,0,1,6,5,1,5,3,0,2
1388,14,0,0,654,1,14,3,3,0,1388,2,0,4,2,1,0,3,0,886,839,5,0,0,7,0,1,0,1,9,6,2,5,1,1,2
1389,13,0,1,639,1,0,2,1,0,1389,3,1,18,0,1,6,0,1,663,220,1,0,0,10,1,1,0,0,10,6,2,10,8,8,7
1390,10,1,2,830,1,16,2,5,0,1390,2,1,2,1,0,2,3,0,152,959,5,0,0,1,0,0,0,1,6,2,1,4,1,0,3
1391,20,0,2,830,2,0,2,1,0,1391,0,1,29,1,0,8,0,2,301,547,4,0,0,3,0,0,0,0,20,3,1,1,0,0,0
1392,17,0,2,703,2,6,3,1,0,1392,2,0,25,2,1,7,3,1,692,670,1,0,1,0,0,3,0,0,10,2,2,10,8,0,9
1393,9,0,2,538,2,8,2,2,0,1393,3,1,14,2,1,7,3,2,493,170,1,0,0,3,0,0,0,0,7,5,2,7,7,0,7
1394,14,0,2,805,1,4,3,1,0,1394,3,1,26,1,1,4,3,2,1047,477,8,0,0,13,1,1,0,0,8,1,2,1,0,0,0
1395,13,1,1,419,2,25,3,2,0,1395,0,1,33,2,1,7,3,1,764,1099,1,0,1,0,0,2,0,0,10,4,2,10,7,0,8
1396,35,1,2,664,2,23,3,1,0,1396,0,1,36,2,2,7,0,2,1098,222,6,0,1,2,0,1,0,0,15,2,1,2,2,2,2
1397,36,0,2,39,1,8,1,1,0,1397,0,0,37,2,1,6,2,1,310,1180,3,0,0,0,0,2,0,2,9,6,1,4,3,2,3
1398,15,0,1,754,1,6,1,1,0,1398,3,1,6,2,1,0,2,0,805,924,1,0,0,9,1,2,0,3,9,2,2,9,7,2,8
1399,25,0,2,299,1,10,2,1,0,1399,0,1,0,2,2,0,2,1,945,853,1,0,0,6,0,1,0,1,10,1,2,10,9,0,9
1400,20,0,1,853,0,0,3,4,0,1400,3,1,58,2,0,1,1,1,333,181,0,0,1,0,0,1,0,1,7,2,2,6,2,1,2
1401,37,0,2,59,0,25,3,0,0,1401,2,1,41,3,4,3,1,1,1335,1371,4,0,1,7,0,0,0,1,35,0,2,10,9,1,4
1402,13,0,2,739,1,1,0,3,0,1402,3,0,29,0,0,2,3,0,7,895,1,0,1,0,0,2,0,3,1,4,2,1,0,0,0
1403,21,0,2,12,2,14,3,2,0,1403,1,1,47,2,3,7,0,2,1179,1334,0,0,0,1,0,0,0,0,21,3,2,20,8,11,10
1404,24,0,0,151,1,22,1,1,0,1404,3,1,7,1,1,6,2,2,539,733,1,0,0,1,0,3,0,0,20,2,2,20,9,3,7
1405,13,0,0,387,1,9,2,3,0,1405,2,0,10,2,2,5,2,1,1136,1417,4,0,0,9,1,2,0,1,13,2,3,11,7,4,8
1406,36,0,2,41,1,9,2,3,0,1406,2,0,47,2,1,4,0,2,560,1340,6,0,1,8,0,3,0,0,9,3,2,5,2,1,4
1407,6,0,2,428,1,0,1,1,0,1407,1,1,15,1,1,0,2,2,596,700,1,0,0,1,0,1,0,0,4,2,1,4,3,1,2
1408,5,0,2,296,1,11,1,4,0,1408,3,1,48,2,0,2,3,2,230,675,1,0,0,2,0,2,0,0,5,6,3,5,2,1,4
1409,22,0,1,383,1,10,2,5,0,1409,3,0,43,2,1,2,2,1,842,1416,1,0,0,0,0,0,0,1,10,2,3,10,9,9,4
1410,22,0,2,214,2,1,1,2,0,1410,1,0,62,2,1,7,1,1,772,123,3,0,0,3,0,2,0,1,15,4,2,11,8,5,10
1411,7,0,2,133,0,1,2,0,0,1411,2,0,52,2,0,1,1,1,90,1011,4,0,0,3,0,2,0,0,6,3,2,2,0,1,2
1412,12,0,2,510,1,0,1,3,0,1412,3,1,46,2,0,2,1,1,440,112,1,0,0,2,0,2,0,0,12,6,1,12,8,1,7
1413,7,0,2,553,1,1,0,4,0,1413,3,1,27,2,0,2,2,0,468,309,6,0,1,8,0,2,0,1,7,2,1,2,2,0,2
1414,29,0,2,672,1,24,2,3,0,1414,0,1,54,2,2,0,2,2,1002,637,2,0,0,12,1,1,0,0,25,3,2,17,14,12,11
1415,15,0,0,761,1,0,1,3,0,1415,1,1,29,1,0,2,2,0,35,1063,1,0,0,1,0,2,0,3,1,2,1,1,1,0,0
1416,20,0,2,767,2,0,3,1,0,1416,3,1,56,2,1,7,1,1,560,326,0,0,0,4,0,0,0,2,16,3,2,15,13,5,8
1417,13,0,2,659,2,1,1,1,0,1417,0,1,24,2,0,8,2,1,345,258,0,0,0,8,0,2,0,1,3,1,2,2,2,1,2
1418,20,0,1,256,1,5,3,1,0,1418,0,1,42,1,1,4,2,1,714,709,2,0,0,0,0,3,0,1,10,1,2,8,3,7,7
1419,24,0,2,286,1,17,3,1,0,1419,3,1,5,2,1,6,0,0,735,536,6,0,1,6,0,2,0,1,9,3,1,4,3,1,2
1420,23,0,2,346,1,0,2,1,0,1420,3,1,46,2,0,6,3,1,274,1118,3,0,0,11,1,0,0,1,12,3,2,5,3,1,0
1421,29,0,0,662,1,0,0,3,0,1421,2,0,68,2,2,5,1,1,1153,875,0,0,0,7,0,0,0,2,14,3,0,13,8,5,12
1422,17,0,2,880,1,10,3,3,0,1422,3,1,13,2,0,2,2,1,235,1047,7,0,1,0,0,2,0,1,5,3,2,2,2,2,2
1423,4,0,2,302,1,0,1,1,0,1423,3,1,33,2,0,6,2,2,382,899,0,0,0,1,0,3,0,0,4,2,3,3,2,1,2
1424,17,0,2,822,1,8,3,3,0,1424,1,1,18,2,1,6,2,2,679,954,1,0,0,8,0,1,0,0,10,5,2,10,7,0,8
1425,15,0,2,251,1,14,1,3,0,1425,1,0,65,2,1,0,3,1,646,1135,0,0,1,2,0,0,0,1,10,6,2,9,7,8,1
1426,14,0,2,108,1,28,3,1,0,1426,2,0,19,1,0,2,1,2,295,796,1,0,0,2,0,2,0,0,6,3,2,6,2,4,1
1427,22,0,2,277,1,0,3,1,0,1427,0,1,53,2,0,2,3,1,167,111,8,0,0,8,0,2,0,2,8,3,1,1,0,0,0
1428,14,0,2,87,2,0,3,3,0,1428,1,1,38,1,0,8,1,1,109,923,0,0,0,3,0,1,0,1,3,2,2,2,2,2,2
1429,21,0,2,9,1,23,0,1,0,1429,0,1,22,2,1,6,3,2,495,188,7,0,0,2,0,0,0,0,18,2,2,7,7,1,7
1430,20,0,2,67,1,9,2,3,0,1430,1,0,69,0,2,5,2,1,1171,70,3,0,0,1,0,0,0,1,20,3,2,18,16,1,11
1431,14,0,2,446,2,0,3,2,0,1431,2,0,18,2,2,7,3,1,1094,1284,1,0,0,8,0,2,0,2,14,3,2,14,10,5,7
1432,19,0,2,43,1,9,2,1,0,1432,2,0,12,3,2,5,3,1,1200,769,1,0,1,14,1,0,0,1,16,2,2,16,11,6,8
1433,7,0,2,813,2,7,1,4,0,1433,0,0,55,2,1,7,2,0,650,676,0,0,1,11,1,1,0,1,6,3,1,5,3,0,4
1434,34,0,0,306,2,28,3,1,0,1434,0,1,10,2,0,8,3,0,402,1024,2,0,0,4,0,1,0,2,16,3,1,9,8,0,0
1435,26,0,2,586,1,0,2,3,0,1435,1,1,12,2,0,6,3,2,174,656,6,0,1,1,0,2,0,0,6,2,2,4,3,1,2
1436,3,0,2,251,2,4,0,3,0,1436,2,1,28,2,0,8,0,2,160,1355,1,0,1,0,0,3,0,0,2,6,2,2,2,1,2
1437,21,0,0,3,1,8,2,1,0,1437,3,1,57,2,4,3,3,2,1323,758,2,0,0,2,0,2,0,0,21,3,1,6,0,1,3
1438,5,1,1,343,2,8,2,2,0,1438,3,1,3,2,0,8,0,1,28,1422,1,0,0,8,0,0,0,1,1,3,1,1,0,1,0
1439,18,0,2,286,2,2,2,3,0,1439,0,0,64,1,2,7,3,1,956,616,0,0,0,8,0,2,0,2,10,2,2,9,7,3,4
1440,18,0,1,380,1,3,1,1,0,1440,3,0,67,2,1,4,1,0,683,417,7,0,0,2,0,1,0,3,18,3,2,4,2,0,2
1441,38,0,0,366,1,0,3,1,0,1441,2,1,27,2,1,0,2,0,840,1389,1,0,0,10,1,0,0,1,13,2,1,13,12,1,9
1442,11,1,2,617,1,0,3,3,0,1442,0,1,6,2,0,6,3,1,630,1384,9,0,1,3,0,1,0,3,4,3,3,2,2,2,2
1443,24,0,2,125,1,1,2,1,0,1443,0,1,26,2,4,3,2,1,1297,881,5,0,0,0,0,0,0,0,24,2,1,22,6,4,14
1444,38,1,2,134,1,6,1,5,0,1444,3,1,42,2,0,2,2,1,142,87,8,0,0,0,0,3,0,1,14,4,0,10,9,9,8
1445,23,0,2,303,1,27,3,1,0,1445,0,0,30,1,3,4,1,1,1189,213,0,0,0,12,1,2,0,1,21,3,2,20,7,0,10
1446,16,0,2,391,2,27,2,2,0,1446,3,0,65,1,1,7,2,1,892,403,1,0,0,10,1,3,0,2,8,2,2,8,7,1,7
1447,18,0,0,126,2,14,3,2,0,1447,3,1,58,0,1,7,3,0,734,497,1,0,0,13,1,0,0,1,15,4,1,15,12,11,11
1448,23,0,2,522,2,2,2,1,0,1448,2,1,27,1,1,7,1,0,1018,592,2,0,0,0,0,2,0,1,14,5,2,5,4,0,4
1449,14,0,2,267,1,1,2,5,0,1449,3,1,48,2,0,6,0,2,177,539,1,0,0,3,0,3,0,0,4,4,2,4,2,1,2
1450,17,0,2,654,0,25,3,1,0,1450,2,0,1,2,2,1,3,2,1012,847,1,0,1,5,0,2,0,0,9,2,2,9,0,1,7
1451,20,0,2,157,2,9,1,1,0,1451,0,0,70,2,1,7,3,1,720,231,1,0,0,0,0,2,0,1,10,1,2,10,7,1,9
1452,32,1,1,488,2,0,3,1,0,1452,1,1,64,2,1,7,2,0,894,708,7,0,0,1,0,3,0,2,12,3,2,6,3,0,1
1453,18,0,2,635,2,10,3,2,0,1453,1,0,70,1,1,7,3,1,884,713,4,0,0,2,0,0,0,1,8,2,1,6,3,0,0
1454,27,0,2,173,2,19,2,1,0,1454,3,0,20,2,1,7,2,2,639,1239,8,0,0,4,0,2,0,0,8,3,2,5,3,0,1
1455,22,0,2,768,1,1,3,1,0,1455,2,1,22,1,0,6,2,2,285,31,2,0,0,3,0,3,0,0,8,2,2,2,2,2,2
1456,17,0,1,684,1,17,3,1,0,1456,2,1,50,2,1,0,2,1,774,1313,1,0,1,3,0,3,0,2,10,2,3,10,2,0,2
1457,22,0,2,681,1,1,3,3,0,1457,2,0,68,2,0,6,2,1,33,614,2,0,0,3,0,1,0,3,20,2,2,5,3,0,2
1458,17,0,2,118,1,0,3,1,0,1458,2,0,32,0,0,6,3,1,330,402,1,0,0,1,0,3,0,1,4,5,2,4,3,1,1
1459,11,0,2,809,1,12,1,4,0,1459,3,1,16,1,1,2,1,1,477,1261,4,0,1,2,0,0,0,1,10,2,2,4,3,0,3
1460,11,0,2,228,1,27,3,3,0,1460,3,0,43,1,0,6,0,2,445,375,1,0,0,3,0,1,0,0,5,3,0,5,4,0,4
1461,32,1,2,191,2,27,2,2,0,1461,3,1,9,1,2,7,0,0,1124,842,4,0,1,2,0,1,0,1,20,3,2,3,2,2,0
1462,21,0,2,403,2,23,0,2,0,1462,1,0,30,1,3,7,3,1,1156,391,0,0,0,0,0,0,0,1,21,2,1,20,9,9,6
1463,13,0,0,143,1,4,2,3,0,1463,1,1,44,2,1,4,0,2,1064,93,0,0,0,8,0,1,0,0,10,2,2,9,4,1,7
1464,8,0,2,663,2,4,2,4,0,1464,3,0,0,1,0,8,2,2,325,1117,0,0,0,7,0,3,0,0,5,2,2,4,2,0,0
1465,18,0,1,494,1,22,1,3,0,1465,2,1,11,3,1,2,3,1,210,599,4,0,0,6,0,2,0,1,17,3,2,5,2,0,3
1466,21,0,2,327,1,5,0,3,0,1466,3,1,12,1,2,0,0,1,1070,1123,4,0,0,4,0,0,0,1,9,5,2,7,7,1,7
1467,9,0,2,39,1,3,2,1,0,1467,1,1,57,3,1,4,1,1,821,175,1,0,1,9,1,1,0,1,6,0,2,6,2,0,3
1468,31,0,1,579,2,1,2,3,0,1468,3,1,33,1,1,7,1,1,730,641,2,0,0,3,0,3,0,0,17,3,1,9,6,0,8
1469,16,0,2,336,1,7,2,3,0,1469,1,1,52,3,1,2,2,1,554,483,2,0,0,1,0,0,0,0,6,3,3,4,3,1,2
